loca_2,representative_point_lat,representative_point_lng
WELAREGANG,-36.006892525,147.96857210276062
WELBY,-34.439569415,150.42854795752243
WELLINGROVE,-29.57219091,151.54077963399476
WELLINGTON,-32.56609719,148.95922241322634
WELLINGTON VALE,-29.42290676,151.7306468725945
WELLS CROSSING,-29.89604019,153.03284637965248
BOAMBEE,-30.332861129999998,153.05911208757746
WENDOREE PARK,-33.455764665000004,151.16024448910863
WENTWORTH,-33.871270245000005,142.0433034719666
WENTWORTH FALLS,-33.729125865,150.38865815314145
WENTWORTHVILLE,-33.806747585,150.96775842684767
WERAI,-34.61002037,150.36959867837106
WEREBOLDERA,-35.384088405,148.2161709562027
WERMATONG,-35.37721183,148.30668099203913
WEROMBI,-33.9875269,150.57933271252062
WERRI BEACH,-34.733896725,150.83382366935592
WERRIKIMBE,-31.253749385,152.22208717192092
BOAMBEE EAST,-30.345602635,153.07592597248626
WERRINGTON,-33.75873475,150.7505846383488
WERRINGTON COUNTY,-33.747006909999996,150.74890564086556
WERRINGTON DOWNS,-33.741613740000005,150.73219387586846
WERRIS CREEK,-31.324137635,150.61800967440576
WEST ALBURY,-36.073462815,146.88799597078463
WEST BALLINA,-28.85856998,153.51785542797012
WEST BATHURST,-33.407931915,149.56327859194954
WEST CORAKI,-29.005990285000003,153.21018735547472
WEST GOSFORD,-33.421119385,151.3224214383207
WEST HAVEN,-31.63527912,152.78383405514612
BOAMBOLO,-34.97934139,148.88445053126142
WEST HOXTON,-33.93143963,150.83388645489597
WEST KEMPSEY,-31.060583855,152.82508554565635
WEST NOWRA,-34.880597995,150.58413128566622
WEST PENNANT HILLS,-33.747631205,151.0331075047219
WEST PYMBLE,-33.763645695,151.13029850571138
WEST RYDE,-33.80650177,151.08635486508499
WEST TAMWORTH,-31.10220104,150.90888397731058
WEST WALLSEND,-32.894861324999994,151.555231207251
WEST WIANGAREE,-28.53340783,152.9572747690487
WEST WOLLONGONG,-34.425718180000004,150.86845837209825
BOAT HARBOUR,-28.77716325,153.3751937718431
WEST WYALONG,-33.872832015,147.091184319914
WESTBROOK,-32.43987955,151.28959327567387
WESTDALE,-35.57445373,147.88573020748592
WESTDALE,-31.08930395,150.85399257149868
WESTLEIGH,-33.709387175,151.07295906870002
WESTMEAD,-33.809204875,150.98573270995797
WESTON,-32.81033433,151.45594525873605
WESTWOOD,-35.39828142,147.97924969097352
WETHERILL PARK,-33.841967835,150.89917073580054
ALMA PARK,-35.600936175,146.80204758175736
BOAT HARBOUR,-32.784542904999995,152.11191437223283
WETUPPA,-35.32796813,143.87680408456217
WHALAN,-33.755709225000004,150.8034568036577
WHEENY CREEK,-33.46707986,150.67349548079807
WHEEO,-34.514768685,149.27458659163966
WHERROL FLAT,-31.790319949999997,152.2167486626549
WHIAN WHIAN,-28.608163635,153.35285486137622
WHIPORIE,-29.273284375,153.0020037682446
WHITE CLIFFS,-30.325451935,143.06409669430644
WHITE ROCK,-33.46172464,149.6222950926806
WHITEBRIDGE,-32.973842295,151.7161296822959
BOBADAH,-32.284240915,146.7286623403458
WHITEMAN CREEK,-29.561125025000003,152.85628287337647
WHITTINGHAM,-32.620303809999996,151.2084521282163
WHITTON,-34.533313445000005,146.15341083263695
WHOOTA,-32.316415925,152.48210958025703
WIAGDON,-33.216194765,149.67031175758444
WIANGAREE,-28.50967013,152.97692649592148
WIARBOROUGH,-34.233607475,149.951934072112
WICKHAM,-32.919758529999996,151.756030278214
WIDDEN,-32.611095930000005,150.30964361434303
WIDGELLI,-34.360099405,146.14910755516667
BOBIN,-31.69829734,152.2873856967665
WILBERFORCE,-33.552767615,150.85588420069854
WILBETREE,-32.478613245,149.56996862957953
WILCANNIA,-31.21000244,143.63083329362993
WILD CATTLE CREEK,-30.131192210000002,152.75836188074447
WILDES MEADOW,-34.62708872,150.53575338196958
WILEY PARK,-33.923402395,151.06684182419247
WILLALA,-30.837912340000003,149.8347047848716
WILLAWARRIN,-30.942407315,152.6413710168036
WILLBRIGGIE,-34.462008135000005,145.99831271933851
WILLI WILLI,-30.97173522,152.3914747702702
BOBS CREEK,-31.595893779999997,152.75779146539463
WILLIAMSDALE,-35.58786714,149.16301921919495
WILLIAMTOWN,-32.81107551,151.83458794515855
WILLIGOBUNG,-35.657944635,148.04348087391128
WILLINA,-32.181250035000005,152.2693331643582
WILLMOT,-33.72484541,150.7940590010554
WILLOUGHBY,-33.80645201,151.20039670737322
WILLOUGHBY EAST,-33.798523055000004,151.2058171983038
WILLOW TREE,-31.650676920000002,150.7477261783073
WILLOW VALE,-34.738942035,150.79085227495466
WILLOW VALE,-34.432085195,150.47052857391196
BOBS FARM,-32.778229475,152.0024225594562
WILLURAH,-34.98599947,145.0933417131385
WILPINJONG,-32.328332535,149.8785574892633
WILSONS CREEK,-28.564139095,153.44265461226712
WILTON,-34.259841800000004,150.69006477131057
WIMBLEDON,-33.540478185,149.43259058050012
WIMBORNE,-30.68818952,150.65139786400601
WINBURNDALE,-33.303362605000004,149.79358201168296
WINDALE,-32.991780535000004,151.68176676517157
WINDANG,-34.52876262,150.8703367556226
WINDELLA,-32.69208603,151.47819557754949
BOBUNDARA,-36.461745175000004,148.96971435150613
WINDELLAMA,-35.022971424999994,149.90766984206655
WINDERA,-33.206958525000005,149.02057767201748
WINDERMERE,-32.67505964,151.45357168149454
WINDERMERE PARK,-33.11531593,151.53137460560066
WINDEYER,-32.79812439,149.5664720291487
WINDOWIE,-35.375240375000004,148.12989601456434
WINDRADYNE,-33.405844765,149.5459246183699
WINDSOR,-33.61160177,150.81375071795202
WINDSOR DOWNS,-33.658628245,150.81079686845334
WINDY,-31.625470200000002,150.40765530893893
BOCO,-36.61465974,149.14277292599283
WINEGROVE,-29.548405950000003,152.6850796458337
WINGADEE,-30.520591605,148.28145488316653
WINGELLO,-34.70319908,150.16603526514513
WINGEN,-31.908117840000003,150.92379243067705
WINGHAM,-31.862495494999997,152.3708566751873
WINIFRED,-36.48621883,149.36724580268663
WINMALEE,-33.67807996,150.6149299023913
WINSTON HILLS,-33.77721912,150.98171077319114
WINTON,-31.11148803,150.69738008220457
WIRLINGA,-36.048226029999995,147.0573401537699
BOCOBLE,-32.80335784,149.73307974289332
WIRRABA,-33.11665634,150.52382055054082
WIRRAGULLA,-32.4591415,151.73558585024534
WIRRIMAH,-34.11117973,148.4210618023943
WIRRIMBI,-30.6737717,152.93268636336893
WIRRINYA,-33.60660867,147.72867447527636
WISEMANS CREEK,-33.63549198,149.7295823387808
WISEMANS FERRY,-33.39528619,150.98679256623217
WITTITRIN,-31.09746418,152.56595956556902
WOG WOG,-35.256543565,150.05869369350754
WOG WOG,-37.074146694999996,149.44408547303908
BOCOBRA,-33.09147439,148.53625887160746
WOKO,-31.81509805,151.84875091485165
WOLGAN VALLEY,-33.246586785000005,150.1598449058735
WOLLANGAMBE,-33.343223365,150.46295352061176
WOLLAR,-32.360904855,149.99595681772286
WOLLEMI,-32.95577174,150.4734120850006
WOLLI CREEK,-33.93171057,151.15295394376005
WOLLOGORANG,-34.85674565,149.53062341957866
WOLLOMBI,-32.94513654,151.1401817163524
WOLLOMOMBI,-30.48224276,152.15596409326412
WOLLONGBAR,-28.820170365,153.40689315074593
BODALLA,-36.096995054999994,150.0096402625755
WOLLONGONG,-34.428229715,150.89066396522225
WOLLSTONECRAFT,-33.833162665,151.19569043664245
WOLLUMBOOLA,-34.95692946,150.7323645205671
WOLLUN,-30.849397125,151.4496862994526
WOLUMLA,-36.81615596,149.81423044140493
WOMBARRA,-34.27656143,150.95019588388527
WOMBAT,-34.420331805000004,148.25289356795864
WOMBAT CREEK,-29.51769719,152.7546680655442
WOMBEYAN CAVES,-34.30172463,149.94219729969421
WOMBOOTA,-35.90781674,144.55207822930885
ALPINE,-34.410604285000005,150.53241123579244
BODANGORA,-32.43252776,149.05684299476036
WOMERAH,-33.23802009,150.79779890334504
WONBOYN,-37.255887904999994,149.93525687840298
WONBOYN NORTH,-37.198707850000005,149.9050130636946
WONDABYNE,-33.50431628,151.2352905782251
WONDALGA,-35.38974744,148.0935124446379
WONGARBON,-32.296397315,148.8146709933513
WONGAWILLI,-34.471946435,150.7502812541087
WONGO CREEK,-30.73170999,150.52201615383535
WONGWIBINDA,-30.270358905,152.22105647976954
WOODBERRY,-32.79249921500001,151.67353449182323
WOODBINE,-34.04563511,150.8243567459781
WOODBURN,-35.39228774,150.41247080626138
WOODBURN,-29.09068612,153.34279886966218
WOODCROFT,-33.75523726,150.88122969092078
WOODENBONG,-28.379768034999998,152.5849425978254
WOODFORD ISLAND,-29.51000368,153.13561738172086
WOODFORD,-33.738010465,150.47652307133842
WOODHILL,-34.728796745,150.67258269123545
WOODHOUSELEE,-34.57312428,149.63819617732355
WOODLANDS,-35.800241075,150.17973898834632
BOGAN,-32.034203495,147.50153435167903
WOODLANDS,-34.40240564,150.39631128127408
WOODLAWN,-28.76483838,153.31608391793895
WOODPARK,-33.841671415,150.96014301253453
WOODRISING,-32.985745030000004,151.60602739986058
WOODSIDE,-29.063187454999998,151.8163232431839
WOODSREEF,-30.437369779999997,150.7924699641129
WOODSTOCK,-33.774639535,148.88521838951704
WOODSTOCK,-35.35238876,150.3967349365659
WOODVIEW,-28.844817845,152.9407355066047
WOODVILLE,-32.663244925,151.61355602183247
BOGAN GATE,-33.093805759999995,147.7673143497032
WOODY HEAD,-29.3643274,153.3644884991627
WOOLBROOK,-30.9557658,151.31598405084324
WOOLGARLO,-34.8758273,148.73039662367535
WOOLGOOLGA,-30.094015655,153.16372483615027
WOOLI,-29.829551979999998,153.24068784820338
WOOLLAHRA,-33.885753699999995,151.24169718951987
WOOLLAMIA,-35.013776505,150.6398409298019
WOOLLOOMOOLOO,-33.870350885,151.22005394174738
WOOLNERS ARM,-28.68199061,152.84211560772994
WOOLOMIN,-31.31143067,151.1407305409444
BOGANGAR,-28.332288425,153.55900508142258
WOOLOOMA,-32.00744256,151.20271598944652
WOOLOOWARE,-34.04144194,151.13998823486318
WOOLOWEYAH,-29.486360515,153.30835134595213
WOOLWICH,-33.83939914,151.17150645429263
WOOMARGAMA,-35.869508214999996,147.30160173203598
WOOMBAH,-29.311375400000003,153.29322638129705
WOONGARRAH,-33.240308035,151.4752743412916
WOONONA,-34.349694775,150.90356110137938
WOOTTON,-32.30472956,152.32564309380956
WOOYUNG,-28.449860145000002,153.54184965358047
BOGEE,-32.982654925,150.11999652983994
WORLDS END,-32.666301075,149.37605130580334
WORONORA,-34.023746955,151.04685281825525
WORONORA DAM,-34.154663979999995,150.94280865878466
WORONORA HEIGHTS,-34.034105705,151.03025998307882
WORRIGEE,-34.91398264,150.63901672492457
WORROWING HEIGHTS,-35.075940475,150.6391303177877
WOY WOY,-33.503346789999995,151.28092378724543
WOY WOY BAY,-33.470119695,151.30138320244538
WRATHALL,-35.367139005,146.8886495949967
WRIGHTS BEACH,-35.115326115,150.66704630046115
BOGGABILLA,-28.716426465,150.1759451022562
WRIGHTS CREEK,-33.292776255,151.0511890902563
WUULUMAN,-32.5348281,149.0885968137702
WYALONG,-33.90174333,147.3128795324123
WYAN,-29.060376695000002,152.88046599741682
WYANBENE,-35.79090687,149.6709765666914
WYANGALA,-33.980376215,148.93184321578963
WYANGLE,-35.223071935,148.3391922959887
WYBONG,-32.277139965,150.65167853440875
WYBUNG,-33.193257169999995,151.6046972479375
WYEE,-33.172576395,151.46306648858544
BOGGABRI,-30.68847835,150.0059914002195
WYEE POINT,-33.146107745,151.50648390770317
WYLIE CREEK,-28.560769694999998,152.17295588085364
WYLIES FLAT,-32.580667965,151.1195214194252
WYMAH,-35.987857655,147.26952709789578
WYNDHAM,-36.9222647,149.64056647895205
WYNEDEN,-28.53347651,152.92755183223613
WYOMING,-33.405297825000005,151.3649575841834
WYONG,-33.278765135,151.43123201907923
WYONG CREEK,-33.251482485,151.3100948036391
WYONGAH,-33.270103135,151.4879605921857
BOGONG PEAKS WILDERNESS,-35.52484564,148.39401890758114
WYRALLAH,-28.885211495,153.32020648529803
YABBRA,-28.635389840000002,152.48363811385425
YADBORO,-35.401326805,150.15846721334458
YAGON,-32.44902613,152.46337800704967
YAGOONA,-33.9042453,151.02202129040327
YALBRAITH,-34.285233305000006,149.74431034912521
YALLAH,-34.53369175,150.79422073794893
YALLAROI,-29.121059080000002,150.5218997033157
YALWAL,-34.945092085,150.3664941338322
YAMBA,-29.433730654999998,153.34066936372068
BOHENA CREEK,-30.42640536,149.63573389781408
YAMBULLA,-37.228541015000005,149.6030799871447
YANCO,-34.63079212,146.40849454290395
YANDERRA,-34.319551225,150.57127475493743
YANGA,-34.731905455,143.70439809791105
YANKEES CREEK,-36.488462935,149.54849064059678
YANNERGEE,-31.462939625,150.06398615899934
YANTABULLA,-29.307003985,145.04132044150074
YAOUK,-35.80307076,148.8065520411388
YARARA,-35.715098405000006,147.65427929348925
ALSTONVALE,-28.794673495,153.44382119270068
BOHNOCK,-31.946149705,152.5666944991525
YARRA,-34.819398355000004,149.59704224317855
YARRABANDAI,-33.138023725,147.5658755647056
YARRABIN,-32.629707780000004,149.33716272135774
YARRAGAL,-32.61002638,149.10013101905372
YARRAGRIN,-31.695363195,149.24218277051972
YARRAGUNDRY,-35.12225456,147.2249120272886
YARRAHAPINNI,-30.819906449999998,152.9468101046391
YARRAMALONG,-33.211474865,151.26244217760177
YARRAMAN,-31.662625585,150.1436680762201
BOLARO,-35.91478136,148.83978960958996
YARRAMUNDI,-33.64758422,150.6393488573207
YARRANBELLA,-30.723710975000003,152.77015514362063
YARRANGOBILLY,-35.690969135,148.49682530507533
YARRAS,-33.36641236,149.67398171365355
YARRAS,-31.435690445,152.35988793490725
YARRATT FOREST,-31.784654600000003,152.4339595128144
YARRAVEL,-31.04225065,152.7639009814912
YARRAWA,-32.449706565,150.57400650176592
YARRAWARRAH,-34.054353414999994,151.0345473326737
YARRAWONGA,-32.36677659,149.6572523593688
BOLIVIA,-29.27226287,151.88062704354064
YARRAWONGA PARK,-33.100217119999996,151.54671777387676
YARRIE LAKE,-30.416332070000003,149.52187652978262
YARROW,-35.47690041,149.30729225761866
YARROWFORD,-29.638509669999998,151.7292485802978
YARROWITCH,-31.23605993,152.0071532713928
YARROWYCK,-30.44274504,151.35792305341886
YASS,-34.826875494999996,148.9079530093221
YASS RIVER,-34.92996679,149.1220896930607
YATHELLA,-34.921235255,147.4172442796508
YATTALUNGA,-33.468137575,151.3662213428562
BOLONG,-34.837182195,150.6434996386767
YATTE YATTAH,-35.267588814999996,150.41366700106087
YAVEN CREEK,-35.47472827,147.94279420612617
YELGUN,-28.479916789999997,153.49472022152764
YELLOW DAM,-29.388161869999998,151.39484028891405
YELLOW PINCH,-36.857529959999994,149.83542814954575
YELLOW ROCK,-33.6932191,150.6340214615517
YELLOW ROCK,-34.601542519999995,150.74313167152724
YENDA,-34.225667490000006,146.1890954144308
YENNORA,-33.861731315,150.96798053973623
YEOVAL,-32.751774080000004,148.62635934347566
BOLTON POINT,-32.996461284999995,151.6113585075887
YERONG CREEK,-35.392868480000004,147.06402060503962
YERRINBOOL,-34.345058735,150.56397834579315
YERRIYONG,-34.99337302,150.48513493353354
YESSABAH,-31.10894121,152.68714598889653
YETHOLME,-33.432768935,149.8156267512083
YETMAN,-28.97863228,150.78179842456763
YIPPIN CREEK,-31.45530841,152.71321168967512
YOOGALI,-34.314354269999995,146.10272304924362
YORKLEA,-28.93723079,153.07928148531443
YOUNG,-34.299027429999995,148.36696749652387
BOLWARRA,-32.710761155,151.5752009287629
YOWIE BAY,-34.051337020000005,151.1029316024084
YOWRIE,-36.305680609999996,149.74707420549709
YULLUNDRY,-32.859403455,148.67660043442714
YURAYGIR,-29.531282465,153.33570238079457
ZARA,-28.318126435,153.25808193907636
ZETLAND,-33.907625214999996,151.20818368881197
BOLWARRA HEIGHTS,-32.694489435,151.58318487140588
BOM BOM,-29.75930998,152.9794378100433
BOMADERRY,-34.84785503,150.60514560433654
BOMBAH POINT,-32.495559365000005,152.26604677632918
ALSTONVILLE,-28.840074205,153.45274313016876
BOMBALA,-36.889937595000006,149.2437317872525
BOMBAY,-35.425607995,149.6560935645133
BOMBIRA,-32.571667254999994,149.60374190347147
BOMBO,-34.654953945,150.84909582776436
BOMBOWLEE,-35.262164145,148.24858905711767
BOMBOWLEE CREEK,-35.27405733,148.32595799024887
BOMEN,-35.061119579999996,147.43235482255875
BONALBO,-28.717685545000002,152.61865183192367
BONDI,-33.8930644,151.2634608082958
ALUMY CREEK,-29.6425473,152.9590818803746
BONDI BEACH,-33.89094002,151.27387551539195
BONDI FOREST,-37.152371985,149.18293645972216
BONDI JUNCTION,-33.89293403,151.2496679481544
BONNELLS BAY,-33.10979639,151.52175488281097
BONNET BAY,-34.01009526,151.0533807432143
BONNY HILLS,-31.57436366,152.8274843756305
BONNYRIGG,-33.893344035,150.89037327914014
BONNYRIGG HEIGHTS,-33.890578489999996,150.8708349919492
BONSHAW,-29.04762308,151.2098322925243
BONVILLE,-30.377930884999998,153.02033767623408
AMAROO,-33.15949695,148.92742574803088
BOOERIE CREEK,-28.776685399999998,153.25426278150343
BOOK BOOK,-35.322363575,147.54386282281408
BOOKER BAY,-33.513474975,151.34749073016573
BOOKHAM,-34.844475185,148.63342018959452
BOOKRAM,-29.730527270000003,153.21792004469387
BOOLAMBAYTE,-32.399251625,152.2742821462948
BOOLAROO,-32.946591205000004,151.62784620990936
BOOLCARROLL,-30.047441165000002,149.43592390564322
BOOLIGAL,-33.731287255,144.66918484872662
BOOLIJAH,-35.058231455,150.33219205036153
AMBARVALE,-34.08899123,150.79737393375
BOOMANOOMANA,-35.889517895,145.8533690954688
BOOMERANG BEACH,-32.340822465,152.5370879255234
BOOMEY,-32.968889344999994,148.9788599331506
BOOMI,-28.709607769999998,149.64731905929293
BOOMI CREEK,-28.47878447,152.58967797495598
BOONA MOUNT,-32.628980600000006,147.26013877814984
BOONAL,-28.759347365,150.5414640160314
BOONOO BOONOO,-28.910735775,152.11800281154444
BOORABEE PARK,-28.682119344999997,153.0522488010128
BOORAGUL,-32.974429825,151.61145040120226
ABERCROMBIE RIVER,-33.911722909999995,149.35262459545936
BOORAL,-32.463886645,151.97170663081482
BACK CREEK,-28.957034020000002,151.71358993901077
BACK CREEK,-31.96208156,152.04791136734505
PALING YARDS,-33.17971184,149.74735021125014
RED HILL,-30.4938293,150.65376310420908
WOODSTOCK,-29.739199565,151.35668967738184
BARANGAROO,-33.860344655,151.2015228436805
CHISHOLM,-32.75289697,151.63507349840506
BOORGA,-34.0205045,146.01706728014807
GOONOO FOREST,-32.027415794999996,148.87022112172315
WAMBANGALANG,-32.55685544,148.48769387033332
BOORGANNA,-31.6222037,152.38564828431097
BURRANEER,-34.063809455,151.1388765028354
CARINGBAH SOUTH,-34.05398327,151.11979303340104
DUMARESQ VALLEY,-29.16936391,151.48123077442568
MINGOOLA,-29.006968195,151.53051637326604
COTTONVALE,-28.52365023,151.97199335139118
UNDERCLIFFE,-28.623153334999998,152.18013243020098
LOWER ACACIA CREEK,-28.44514899,152.24104657974527
ACACIA CREEK,-28.375958699999998,152.3214288272789
GREGORY HILLS,-34.031739005,150.77645075974166
BOOROLONG,-30.357515055,151.46728369484597
CURRAWEELA,-34.24886402,149.79694245788514
AMOSFIELD,-28.661768575,152.05749980841935
BOOKOOKOORARA,-28.783196225,152.10076297890055
RUBY CREEK,-28.629188185,152.0107374949137
STONEQUARRY,-34.37364524,149.75580941968926
WILLSONS DOWNFALL,-28.70231155,152.12713443967027
CARROLLS CREEK,-28.83240565,152.09012991107076
BOOROOK,-28.79869604,152.26117574015007
MEGALONG VALLEY,-33.719113414999995,150.2462812807196
PORT HACKING,-34.068302765,151.12585305745336
SUNSET STRIP,-32.27949418,142.344286170352
SYDNEY OLYMPIC PARK,-33.83868382,151.06921240309896
WENTWORTH POINT,-33.828156215,151.0763880328198
ANABRANCH SOUTH,-33.76461661,141.674319764104
ANABRANCH NORTH,-33.28689988,141.82494001872897
BOOROOMA,-35.072166460000005,147.36769306729468
RUFUS,-34.00755498,141.31166703628082
PINE CAMP,-33.672439065000006,141.24314433179774
MALLEE,-34.28918774,142.5361881557082
PARA,-33.66711408,142.12183089714875
MOORARA,-33.01198566,142.7379029408639
COOMEALLA,-34.09121238,142.10650853516088
PARINGI,-34.28947444,142.3902653058375
POMONA,-34.019601325,141.89064151321787
BOEILL CREEK,-34.15668702000001,142.09856637473203
MOURQUONG,-34.14052236,142.16845264385972
BOOROORBAN,-34.856105369999995,144.73645222087487
TRENTHAM CLIFFS,-34.237848084999996,142.26059058539036
GOODMANS FORD,-34.30396695,150.0621428298242
MANDEMAR,-34.43654056,150.30067697742913
BALACLAVA,-34.440067165,150.48231825325195
BARDIA,-33.976625405,150.86102902619217
LEN WATERS ESTATE,-33.915975759999995,150.8536454301617
RENWICK,-34.449995744999995,150.473260149885
ELIZABETH HILLS,-33.900377555000006,150.84907745975062
NORTH BOURKE,-29.758130565000002,146.15986336498588
BOOROWA,-34.361610479999996,148.76138719376496
TWO MILE FLAT,-32.4089372,149.37838123099203
GUNTAWANG,-32.398093115,149.44725303975244
ELLERSLIE,-33.822980224999995,142.02862071383598
CARNES HILL,-33.937471290000005,150.84862420290074
KURRABA POINT,-33.841948665000004,151.22242577468006
WEST BUNGAWALBIN,-29.133317725,153.11031039416144
GOOD FOREST,-33.584711475000006,150.11123415351176
DARETON,-34.098047,142.03615518139256
TOMKI,-28.86378934,153.13160908904734
BEDGERABONG,-33.30916918,147.71048871685633
BOOTAWA,-31.92238116,152.35531358187052
MANCHESTER SQUARE,-34.601073865000004,150.39973319342766
COLLAROY PLATEAU,-33.73056932,151.291033422573
WHEELER HEIGHTS,-33.728132525,151.28149233268078
PAYTENS BRIDGE,-33.56014182,148.32686644565706
BUNGARRIBEE,-33.77990157,150.8655422509244
GREENHILLS BEACH,-34.035870509999995,151.16359484627628
JORDAN SPRINGS,-33.72266269,150.7286693980044
GLEDSWOOD HILLS,-34.01370869,150.77843384006667
WHALE BEACH,-33.61238227,151.33045917440108
MCCARRS CREEK,-33.642967395,151.27689429816337
AVALON BEACH,-33.62870724,151.3280683043704
CURRAWONG BEACH,-33.595226255,151.29781277437405
LOVETT BAY,-33.630701720000005,151.2800869217674
BILGOLA BEACH,-33.64479595,151.3254705659728
BILGOLA PLATEAU,-33.644865715,151.31233146119487
CLAREVILLE,-33.635548485,151.30910356319785
BARWANG,-34.442478030000004,148.47335733267192
BEGGAN BEGGAN,-34.666111875,148.29410908751606
BENOLONG,-32.50641261,148.6636204533566
COONEYS CREEK,-34.74565716,148.30503199097342
ANAMBAH,-32.680388215,151.4977118696744
BOOTI BOOTI,-32.317190905000004,152.52257086112797
CUNNINGAR,-34.547704415,148.45146930581453
CADDENS,-33.77218316,150.7370539484842
KINGSLAND,-29.70225475,151.4659442921443
YERRANDERIE,-34.12170063000001,150.22843723642103
WHITLOW,-29.90717811,150.73931288482288
GRAWIN OPAL FIELDS,-29.665695184999997,147.61767455112192
METZ,-30.57976604,151.83505160030512
OAKEY PARK,-33.465195640000005,150.18371014633345
DHULURA,-35.015551290000005,147.29775153752018
YENGO NATIONAL PARK,-33.024368615,150.9013656043251
BOOYONG,-28.751442755,153.44916129980413
MURRAYS RUN,-33.081379665,151.15301646317417
FERNANCES CROSSING,-33.063778715,151.11953991810913
DAIRY ARM,-33.057508315,151.17659017057014
WATAGAN,-33.024592150000004,151.22855453163447
RENO,-35.007751145,148.04389467951972
KINVARA,-28.793420644999998,153.54785172224658
KINGS HILL,-32.713045460000004,151.77640990220812
BARRINGUN,-29.009540845,145.71372092407577
BORA RIDGE,-29.061481905,153.18565175455564
NORWEST,-33.729662405,150.9646568325068
BULLOCKS FLAT,-36.444853705,148.4369657196743
BURRUNGUBUGGE,-36.258948020000005,148.525454682412
INGEEGOODBEE,-36.757115955,148.32243348152576
JACOBS RIVER,-36.560183755,148.35091550365757
