loca_2,centroid_lat,centroid_lng
THEODORE,-35.449629342663684,149.11970144466522
CALWELL,-35.44041046136699,149.1071191567466
ISABELLA PLAINS,-35.42801789848171,149.09395149008876
CONDER,-35.45930018424109,149.10426243520308
BANKS,-35.47193657735142,149.0996514843081
GREENWAY,-35.415861774518625,149.06480887845225
GORDON,-35.45668076433018,149.0850323556179
BONYTHON,-35.43325798557783,149.07823986985773
OXLEY,-35.40951237449801,149.07859708965964
THARWA,-35.51082252802734,149.06338830324916
MITCHELL,-35.218899672329734,149.1363601326624
NGUNNAWAL,-35.17279080620585,149.11146793038083
AMAROO,-35.16958850423765,149.12802374483792
NICHOLLS,-35.187159218790974,149.09648054684487
PALMERSTON,-35.194465048003785,149.11942108342504
GUNGAHLIN,-35.186741775822284,149.1361944170371
HARRISON,-35.19908944683414,149.15613828983848
FORDE,-35.168225248976526,149.1460683053671
BONNER,-35.15597596184312,149.14296569232374
OAKS ESTATE,-35.34006068241745,149.22815054419797
HUME,-35.385499272908234,149.165735369178
SYMONSTON,-35.34890433481352,149.16001062850808
HALL,-35.17021114517232,149.06678856126865
FRANKLIN,-35.199460600380405,149.1432932941569
CASEY,-35.16700194015113,149.09471737549944
CRACE,-35.202880796979386,149.10747391331662
BEARD,-35.34172618842742,149.21045152746925
COOMBS,-35.31676160726088,149.04243722218547
WRIGHT,-35.31927827318957,149.0335952937323
CANBERRA CENTRAL,-35.289300605134166,149.13333647926189
MAJURA,-35.27518018315636,149.21016367490094
WODEN VALLEY,-35.34937040937055,149.0941169842019
WESTON CREEK,-35.340724148249365,149.0497841737134
BELCONNEN,-35.227445500602364,149.04314039417966
TUGGERANONG,-35.4572248556584,149.09890826512952
GUNGAHLIN,-35.1789159535617,149.13347109956973
JERRABOMBERRA,-35.364440867622136,149.16208511335995
HALL,-35.16794294491005,149.06166550397805
STROMLO,-35.3140476240162,148.99032830872562
COREE,-35.28654257626647,148.90851825156523
COTTER RIVER,-35.51684129030765,148.8376993739284
MOUNT CLEAR,-35.84840087901702,148.9883131564372
KOWEN,-35.31080271985546,149.31361381535746
RENDEZVOUS CREEK,-35.70949674379768,148.94457751576206
PADDYS RIVER,-35.444991177578956,148.96904754771256
TENNENT,-35.57150593887812,148.97833857896546
BOOTH,-35.720710533887896,149.04394123093843
MOLONGLO VALLEY,-35.29506682969699,149.0466409767294
URIARRA VILLAGE,-35.296377159646646,148.92460908607723
JACKA,-35.149523875861334,149.1304506427531
DENMAN PROSPECT,-35.29642111300627,149.0248146058228
MOLONGLO,-35.29982822035564,149.04019903732467
CANBERRA AIRPORT,-35.30446899527433,149.19404186538213
MONCRIEFF,-35.1588206631886,149.11630600178776
THROSBY,-35.18896011313982,149.16176490124863
TAYLOR,-35.14680384034641,149.10722941680035
STRATHNAIRN,-35.232692779111275,148.9862879768994
MACNAMARA,-35.219082902619895,148.97706436867813
WHITLAM,-35.27705465068425,149.0359263074912
AARONS PASS,-32.87909723777693,149.80288828802924
ABERGLASSLYN,-32.694893533126745,151.5339543554736
ASHLEY,-29.250146401349134,149.7976179475945
COMARA,-30.72995028201709,152.378402457685
COMBANING,-34.50821689373116,147.6534983160991
COMBARA,-31.149181346255844,148.31106180604232
COMBERTON,-34.96839513637768,150.64850489872535
COMBO,-32.55224603062626,151.1843175917575
COMBOYNE,-31.598345492616286,152.46742146490772
COME BY CHANCE,-30.356247384625473,148.45474657397122
COMERONG ISLAND,-34.8853611268133,150.73638475110616
COMMISSIONERS CREEK,-28.49883082851343,153.3321119014817
COMO,-34.00210638461251,151.06431203372676
ASHMONT,-35.1247107911515,147.3317141329468
COMOBELLA,-32.3706333162267,148.97158688329964
CONARGO,-35.24274179025058,145.17200618816648
CONCORD,-33.85695117223759,151.10421026778943
CONCORD WEST,-33.843553584074094,151.09102354082984
CONDELL PARK,-33.924515393993616,151.0109936213301
CONDOBOLIN,-32.900251408830364,147.00806233581207
CONDONG,-28.311407144563688,153.44077514995476
CONEAC,-31.85535562790266,151.8159035632321
CONGARINNI,-30.75388064175667,152.87345292982928
CONGARINNI NORTH,-30.682115591321836,152.8841903230895
ASHTONFIELD,-32.77998051350607,151.59913051438872
CONGEWAI,-32.96645494814409,151.2906181433465
CONGO,-35.95691994163335,150.13503203395027
CONIMBIA,-30.666487313281745,147.99497632290584
CONISTON,-34.43801763610375,150.88190089767065
CONJOLA,-35.22599923191255,150.440147687987
CONJOLA PARK,-35.26406203262079,150.44093229755225
CONNELLS POINT,-33.987758886532944,151.09371131796732
CONSTITUTION HILL,-33.793823078116255,150.97515444126074
COOGEE,-33.91977134645322,151.25463576641133
COOKAMIDGERA,-33.24102743461027,148.29794891334032
ASQUITH,-33.68715198457026,151.11633635598957
COOKARDINIA,-35.55350960567541,147.24640358995518
COOKS GAP,-32.355695307789865,149.71169062088487
COOKS HILL,-32.93310598820536,151.7679232963037
COOKS MYALLS,-33.019520700728805,147.97811150559767
COOLABAH,-30.983862088133638,146.68640622803258
COOLAC,-34.91044140877711,148.21185416715073
COOLAGOLITE,-36.43366030510908,149.97258712260194
COOLAH,-31.792714926281956,149.75983628609828
COOLAMON,-34.815036538950814,147.192628778255
COOLANGATTA,-34.853359597354064,150.71500476983294
ATHOLWOOD,-29.067802493068474,151.04710349750886
COOLANGUBRA,-36.999721916589934,149.4603491000155
COOLATAI,-29.246728552905633,150.7353132314656
COOLEMAN,-35.65314477381672,148.70048670222823
COOLEYS CREEK,-35.33973185955897,148.08967564538693
COOLGARDIE,-28.91592092684467,153.46223505853712
COOLONGOLOOK,-32.22342214879819,152.3207503829409
COOLRINGDON,-36.25921727200984,148.97801130097503
COOLUMBOOKA,-36.91930867618145,149.33911879181082
COOLUMBURRA,-35.04794637927657,150.10507968320738
ATTUNGA,-30.911257600006174,150.81745083588223
COOMA,-36.25077308477848,149.12021489375044
COOMBA BAY,-32.268153906012415,152.43890280928537
COOMBA PARK,-32.237476802608356,152.454752102417
COOMBADJHA,-29.38894357346712,152.48512951918957
COOMBELL,-29.015921598615183,152.96586538280354
COOMOO COOMOO,-31.56919618179335,150.10907900007211
COONABARABRAN,-31.263758257096825,149.23574641141573
COONAMBLE,-30.910317512627724,148.32424267588868
COONGBAR,-29.10258706856244,152.6930133152186
COOPERABUNG,-31.275446364374933,152.7980340811662
AUBURN,-33.85467834593676,151.02620790501516
COOPERNOOK,-31.828575535507888,152.6174830318585
COOPERS GULLY,-36.647539848460816,149.7978485143956
COOPERS SHOOT,-28.691585717749167,153.56915762013597
COOPLACURRIPA,-31.584696226572678,151.91446375107319
COORABELL,-28.63192724457477,153.48995768204344
COORANBONG,-33.05010127270486,151.4638828094214
COOTAMUNDRA,-34.65202777168714,148.0228098694962
COOTRALANTRA,-36.287652844739355,148.8561205617017
COOYAL,-32.44420204796987,149.7742955942113
COPACABANA,-33.486935481358344,151.43607879890538
AUBURN VALE,-29.834869056033458,151.0401883573777
COPE,-32.27208190763563,149.65679778540556
COPELAND,-31.978454277149176,151.82566087839834
COPETON,-29.875365345297848,150.92151682230616
COPMANHURST,-29.574638175143203,152.79745805690465
COPPABELLA,-35.74692187906835,147.75047191854785
COPPERHANNIA,-33.87692354426227,149.22132593334035
CORAKI,-28.98697820356134,153.27745368005924
CORALVILLE,-31.79002917604718,152.6964725691368
CORAMBA,-30.193424665495453,153.03351820090498
CORANG,-35.21058074828486,150.1290278855154
AUSTINMER,-34.301754623444864,150.92925398039486
CORANGULA,-31.000846809306804,152.67779525704745
CORBIE HILL,-34.5428362496035,146.50277573578134
CORDEAUX,-34.38380168570863,150.77506812264946
CORDEAUX HEIGHTS,-34.44418936366284,150.82697728398588
COREE,-35.31279246731491,145.4977374451228
COREEN,-35.74150562717716,146.3244826074758
CORINDI BEACH,-30.01540875376372,153.18076877389512
CORINELLA,-33.522712308741816,147.53079346554458
CORLETTE,-32.724200956934126,152.1140992890415
CORNDALE,-28.70592744238628,153.36331269154633
AUSTRAL,-33.92683593963334,150.8083103477559
CORNEY TOWN,-33.47549988864224,150.17757355023605
CORNWALLIS,-33.58656880767509,150.80031900421295
COROBIMILLA,-34.862236369458884,146.4100937385565
COROWA,-35.993995039589635,146.35832624282557
CORRABARE,-32.95034059297236,151.21877609773196
CORRIMAL,-34.36813385253797,150.89238433669388
CORRONG,-34.03052425454564,144.45949666506527
CORROWONG,-36.902684104811236,148.76961696329778
CORUNNA,-36.2821715305696,150.10690643460308
COTTAGE POINT,-33.61968237065055,151.2036783963607
ABERMAIN,-32.81970772161419,151.4372102625951
AUSTRAL EDEN,-31.025580605634403,152.919635018961
COUGAL,-28.356373126912725,152.98141062368222
COUNTEGANY,-36.18165955547855,149.48736458396596
COURABYRA,-35.702429802188156,147.9883389295751
COURADDA,-30.039475866392277,149.98030608072816
COURAGAGO,-35.106444899431864,148.4926181884143
COURIDJAH,-34.23654166539169,150.55455657224442
COUTTS CROSSING,-29.858064565529617,152.89571953511117
COW FLAT,-33.580209367945194,149.51451369141964
COWABBIE,-34.584790042474786,146.95380868624346
COWAN,-33.565049964510635,151.16868479066974
COWPER,-29.577378874444022,153.08774901313942
COWRA,-33.830052086503215,148.64704246347694
COXS CREEK,-32.73244073220856,150.1223794204717
COXS CROWN,-32.72477057593426,150.05750676505565
CRABBES CREEK,-28.46164101500793,153.484031971581
CRACKENBACK,-36.44009559628412,148.51152388499494
CRAIGIE,-37.092524604357315,149.0594130341632
CRANEBROOK,-33.70605650934632,150.7094073944394
CRANGAN BAY,-33.16842890230249,151.59515329165367
CRAVEN,-32.14298703079736,151.89734398433438
AVISFORD,-32.748431563375725,149.48078269029395
CRAVEN PLATEAU,-31.872538672696216,151.76998799006944
CRAWFORD RIVER,-32.39129837374931,152.10782298143704
CRAWNEY,-31.583864288115045,151.0684138450012
CREEWAH,-36.753935812426406,149.3787879546705
CREMORNE,-33.8268477557307,151.2260455284582
CREMORNE POINT,-33.841508823377495,151.22807461995856
CRESCENT HEAD,-31.214838382692744,152.924892465873
CRESTWOOD,-35.34845456324246,149.21753118682713
CRINGILA,-34.470745505081204,150.8675125201541
CROKI,-31.873760669154272,152.59308878508315
AVOCA,-34.596031015255456,150.4687096207507
CROMER,-33.730330180715654,151.26868377781136
CRONULLA,-34.05850568841995,151.151739207783
CROOBLE,-29.2996942605854,150.27963518207164
CROOBYAR,-35.321479490552655,150.39428091928656
CROOKED CORNER,-34.20828697637279,149.2480042256228
CROOKWELL,-34.453296117414936,149.45737030396558
CROOM,-34.59381381028406,150.80781581629793
CROPPA CREEK,-29.12485344215579,150.2877775659528
CROSS ROADS,-32.506160020356305,149.7052353942096
CROSSLANDS,-31.439303991299134,152.7154211549445
AVOCA BEACH,-33.47114362646183,151.4272232674965
CROUDACE BAY,-33.004800746825204,151.64823361755262
CROWDY HEAD,-31.842779090389406,152.72635985434158
CROWS NEST,-33.82576451398106,151.20364759742122
CROWTHER,-34.11869025522824,148.55700801783684
CROWTHER ISLAND,-29.62596098872781,152.9204627004857
CROYDON,-33.88044638925824,151.11547849119134
CROYDON PARK,-33.89725295804328,151.1028886612561
CRUDINE,-32.983191997710485,149.6728084207032
CRYON,-29.99978131221788,148.62188276177605
AVON,-34.42544380007648,150.6685734397685
CRYSTAL CREEK,-28.316147955420256,153.31478155969927
CUBBA,-31.43870679790051,145.25937216313164
CUDAL,-33.31663507883242,148.7389343777605
CUDGEGONG,-32.75953760293544,149.78930630076536
CUDGEL,-34.68175226257298,146.44672841707765
CUDGEN,-28.27325617069575,153.5517027247225
CUDGERA CREEK,-28.389064395554986,153.51493867468977
CUDMIRRAH,-35.19908869710188,150.55612656819747
CULBURRA BEACH,-34.92791699472889,150.75156831530668
CULCAIRN,-35.674529808319036,147.01534286490522
AVONDALE,-34.52395861745446,150.74482868923639
CULLEN BULLEN,-33.28039934504682,150.00996858273157
CULLENBONE,-32.492915470795715,149.5071025821855
CULLENDORE,-28.490402059833524,152.15513655837015
CULLERIN,-34.780926919607005,149.35639066779012
CULLIVEL,-35.25188138183131,146.46613615518012
CULMARAN CREEK,-28.866182860730078,152.67357935483176
CUMBALUM,-28.821710942424154,153.5344354638275
CUMBANDRY,-32.36259623499286,149.60804871863135
CUMBERLAND REACH,-33.46471971413285,150.89499880537778
AVONSIDE,-36.39806354949261,148.72037672834728
CUMBO,-32.40086835903674,149.8882663028557
CUMBORAH,-29.644156695455226,147.6142345249733
CUMNOCK,-32.939157142485506,148.69583018311727
CUNDLE FLAT,-31.810395953088577,151.98908098969684
CUNDLETOWN,-31.883180086570427,152.52119138392646
CUNDUMBUL,-32.856430030385354,148.91376175999176
CUNJURONG POINT,-35.26336303092373,150.50646047432969
CUNNINYEUK,-35.246128986295645,143.9061823812966
CURBAN,-31.520832036461854,148.53166780799558
CURL CURL,-33.76910947795464,151.2896760969753
AWABA,-33.02242482488861,151.54246394288907
CURLEW WATERS,-33.26188202384426,146.43377054338313
CURLEWIS,-31.18201595592149,150.25825258679046
CURLWAA,-34.101491167884625,141.98046430789944
CURRA CREEK,-32.67322838180923,148.83924551798972
CURRABUBULA,-31.2394558150414,150.6776239258131
CURRAGH,-33.95302394731242,149.20603423447028
CURRAMORE,-34.62312141287345,150.76486417593455
CURRANS HILL,-34.04555523913721,150.77458168021082
CURRARONG,-35.015833674839065,150.8213699099224
CURRAWANG,-34.96812894441926,149.5299409168258
AYLMERTON,-34.421864196860184,150.49838639222978
CURRAWARNA,-34.96224054134918,147.08057658076274
CURRICABARK,-31.72545868808604,151.6655595765282
CURROWAN,-35.57082137306271,150.0919814380339
CUTTABRI,-30.412801076433194,149.15896996858052
CUTTAGEE,-36.48145423835389,150.03904622484836
DABEE,-32.84599532630501,150.05425949825687
DACEYVILLE,-33.928769193048794,151.2257209683869
DAIRY FLAT,-28.376460179474538,152.70911056134673
DAIRYMANS PLAINS,-36.21363693564901,149.0565884789632
DALEYS POINT,-33.505818675018,151.3544654501095
ABERNETHY,-32.88755394728014,151.40218503431745
BAAN BAA,-30.572354985005116,149.92906572486476
DALGETY,-36.51704954378198,148.82676165757852
DALMENY,-36.165965468814186,150.11485767318686
DALMORTON,-29.801477299278478,152.459133355757
DALSWINTON,-32.42261985039453,150.70747719112498
DALTON,-34.72341060305043,149.1950819874422
DALWOOD,-32.62687215014629,151.41490913536916
DALWOOD,-28.894177156523238,153.41260175427013
DANDALOO,-32.2179433209864,147.67151951170067
DANDRY,-31.027762455528507,149.40424566745952
DANGAR ISLAND,-33.53907849457325,151.2390636682085
BABINDA,-31.927178625047972,146.50799360147522
DANGARSLEIGH,-30.62896307140303,151.68469095098087
DANGELONG,-36.32716777951514,149.2677690607154
DAPTO,-34.50539623332671,150.7940802432643
DARAWANK,-32.10279083204336,152.49618394860647
DARBALARA,-35.05998702862035,148.23763732516306
DARBYS FALLS,-33.90627144844629,148.85852739617798
DARGAN,-33.489642596460435,150.2502894305276
DARK CORNER,-33.30049151400029,149.8953531972989
DARKES FOREST,-34.21557240263252,150.90884831103014
BABYL CREEK,-28.723984006687374,152.79309512239377
DARKWOOD,-30.429313579096686,152.63769921418086
DARLING POINT,-33.87240844619511,151.2368197853335
DARLINGHURST,-33.87791455739421,151.21946041943843
DARLINGTON,-33.89066147113763,151.1930714540534
DARLINGTON,-32.55898728880278,151.16093381926376
DARLINGTON POINT,-34.59562023034688,145.86630834270403
DARLOW,-35.34310555901387,147.96587495652776
DAROOBALGIE,-33.31129243390139,148.16403746531785
DARTBROOK,-32.152136676940785,150.81628119909587
DARUKA,-31.037396856779623,150.97073396800923
BACK CREEK,-30.112264815225547,150.2755800179592
DAVIDSON,-33.739552797851125,151.19101653400227
DAVIS CREEK,-32.17535913894505,151.1985780684692
DAVISTOWN,-33.48511177798091,151.3613430833861
DAWES POINT,-33.85596424263962,151.2069718867013
DAYSDALE,-35.62122182060991,146.33873763935938
DEAN PARK,-33.73490634652436,150.85998863368584
DEAUVILLE,-31.67029353615631,152.79069444455487
DEBENHAM,-31.474156652579286,152.24795608213114
DEE WHY,-33.75191441922118,151.2897414750973
DEEP CREEK,-29.161620086294302,152.66830153738383
BACK CREEK,-28.409343511331638,153.17016401316593
DEEP CREEK,-28.969341708000204,152.68321431914433
DEEP CREEK,-30.967800965644802,152.70707282926097
DEEPWATER,-29.437767103334387,151.93351847715323
DEER VALE,-30.350631167641023,152.535783198272
DELEGATE,-37.02619804226534,148.92097739897423
DELUNGRA,-29.635262889617803,150.77921588385033
DENHAM COURT,-33.9814276671946,150.83266679925103
DENHAMS BEACH,-35.7510571749794,150.2114385537596
DENILIQUIN,-35.55444659766057,144.85057625205027
BACK CREEK,-33.86453220153851,147.46052494218162
DENISTONE,-33.79953464523235,151.08901634078543
DENISTONE EAST,-33.79599811658906,151.09741209441827
DENISTONE WEST,-33.80081950801539,151.0769816152563
DENMAN,-32.37269534991731,150.6989012815254
DEPOT BEACH,-35.626292934980846,150.3214735857768
DERRIWONG,-33.10094811476892,147.35194163530113
DEUA,-35.916076590008245,149.79602763173727
DEUA RIVER VALLEY,-35.79068351034749,149.92767121451496
DEVILS HOLE,-36.87555193731362,149.64901318377193
DEWITT,-31.78607439665061,151.75982499568113
BACK CREEK,-35.34330683098489,149.943542126574
DHARRUK,-33.7481524770586,150.8156165574966
DHURAGOON,-35.209511827556035,144.1078923755179
DIAMOND BEACH,-32.02814574340792,152.53630075589174
DIAMOND HEAD,-31.701108411840334,152.7702677390027
DIEHARD,-29.70626202623453,152.0863660227445
DIGGERS CAMP,-29.814999488862682,153.2748127520021
DIGNAMS CREEK,-36.31921698100069,149.97144848391147
DILKOON,-29.49861323377229,152.9793856578285
DILPURRA,-35.18582119939291,143.701417280081
BACK FOREST,-34.84052361744764,150.68114064506733
DINGO FOREST,-31.69827028374564,152.1422683647801
DINOGA,-30.026839827286036,150.5798833815728
DIRNASEER,-34.60721129241907,147.74594756543894
DIRTY CREEK,-29.989051559456314,153.14358572147466
DOBIES BIGHT,-28.803601523311585,152.93923136027038
DOCTOR GEORGE MOUNTAIN,-36.66448884793158,149.89783823677342
DOCTORS GAP,-33.49168643875663,150.17767555408582
DOG ROCKS,-33.75876903584156,149.61762916337116
DOLANS BAY,-34.06361040638007,151.12708805870918
DOLLS POINT,-33.99368713308661,151.14454591093892
BACKMEDE,-28.75710047593631,153.02579253748385
DOLLYS FLAT,-31.866629105923717,152.29854980444497
DOLPHIN POINT,-35.40187787241538,150.44346659489656
DOMBARTON,-34.45456725122624,150.76449560885297
DONALD CREEK,-30.426334856320576,151.76136389708145
DONDINGALONG,-31.13951507223938,152.74264351456375
DONNELLYVILLE,-30.755331141391117,152.9165759911581
DOON DOON,-28.496097272838444,153.30563338959377
DOONBAH,-29.086386345046463,153.38677779697613
DOONSIDE,-33.76145383795803,150.87098486879518
DOORALONG,-33.1756219875752,151.36759716672486
BACKWATER,-30.04715337091661,151.91724573729292
DORA CREEK,-33.07597290270991,151.49712974153869
DORRIGO,-30.32672125540607,152.69399587426395
DORRIGO MOUNTAIN,-30.375530370594195,152.73097006473168
DORROUGHBY,-28.658223754135552,153.35941194811957
DOUBLE BAY,-33.877782003799204,151.24381980050003
DOUBTFUL CREEK,-28.713589918718434,152.87770841402175
DOUGLAS PARK,-34.18830163516847,150.7124607823524
DOVER HEIGHTS,-33.87338771075261,151.2810960577373
DOWNSIDE,-34.987639727883185,147.35176609343483
DOYALSON,-33.19611434733905,151.5133728825257
ABINGTON,-30.3180719160115,151.23637006681122
BADGERYS CREEK,-33.88201817340066,150.74520925252875
DOYALSON NORTH,-33.18451032540105,151.54770710032795
DOYLES CREEK,-32.6237327336795,150.78129470239432
DOYLES RIVER,-31.451524006179874,152.1225555178544
DRAKE,-28.915347684434494,152.40939587969834
DRAKE VILLAGE,-28.928397074510002,152.3782977435854
DRILDOOL,-30.207927316908116,149.01419793231307
DRIPSTONE,-32.63881955409539,149.02184153452475
DRUMMOYNE,-33.85255075066193,151.15282698334377
DRY CREEK,-31.89143065604421,150.81739801332648
DRY PLAIN,-36.09099842443375,148.93245702512493
BADJA,-36.05888909453001,149.517123323953
DUBBO,-32.27899962408671,148.60153011266925
DUCK CREEK,-28.61714005432017,152.66189378484694
DUCKENFIELD,-32.73983270080481,151.68369539518983
DUCKMALOI,-33.68439076036196,149.9565567729471
DUDLEY,-32.99211318450479,151.72264898101807
DUFFYS FOREST,-33.67377007593967,151.1896641654877
DULGUIGAN,-28.27918392657866,153.41829758267494
DULWICH HILL,-33.90408499703487,151.13954336978156
DUM DUM,-28.387416987458955,153.35540782331725
DUMARESQ,-30.42249937265319,151.5409250465861
BAERAMI,-32.40161854288816,150.46035881936032
DUMARESQ ISLAND,-31.90900222197711,152.51046321902717
DUMBUDGERY,-29.299997927094225,152.5233397715751
DUNBIBLE,-28.377831932627796,153.3916223889649
DUNBOGAN,-31.65987661362834,152.81206962022813
DUNCANS CREEK,-31.386949978584685,151.20288129073114
DUNDAS,-33.802347252633815,151.04345496254993
DUNDAS VALLEY,-33.79298868127478,151.0556191477839
DUNDEE,-29.576480686692747,151.90881986216533
DUNDURRABIN,-30.138132343952847,152.51902262830492
BAERAMI CREEK,-32.57417611594935,150.4933450366146
DUNEDOO,-32.020010664126715,149.38264424812382
DUNGARUBBA,-28.992164725199096,153.3746812848935
DUNGAY,-28.273323958495226,153.35917189702985
DUNGEREE,-32.766224719630145,149.8561384514726
DUNGOG,-32.404663651511825,151.75241475663788
DUNGOWAN,-31.22790355240099,151.16264817192618
DUNKELD,-33.40978366563035,149.47969065969693
DUNMORE,-34.619830789447946,150.82219797724534
DUNOLLY,-32.55472033295729,151.16957127958327
BAGNOO,-31.471054956641055,152.53442207164701
DUNOON,-28.66904657037754,153.32539659288952
DUNS CREEK,-32.615046600326906,151.64912401199638
DUNVILLE LOOP,-32.90807044679903,150.1384922899874
DURAL,-32.57983577209582,150.86218336601087
DURAL,-33.684066190668965,151.04068778392858
DURAMANA,-33.25454200233471,149.55131818084735
DURANBAH,-28.30494316415124,153.52840428351976
DURI,-31.231423169823813,150.8186521456004
DUROBY,-28.240730508740032,153.4628372015349
DURRAN DURRA,-35.33955527614831,149.8715508687906
BAGO,-31.51174447492191,152.66715549849326
DURRAS NORTH,-35.62689305387056,150.29586013275625
DURREN DURREN,-33.181845316519016,151.39507487883648
DUVAL,-30.41512919331371,151.6373301715488
DYERS CROSSING,-32.08217312252636,152.30759287331477
DYRAABA,-28.77286613815793,152.8485327482581
DYRRING,-32.49692443218014,151.23581410273064
EAGLE VALE,-34.037597553266544,150.81244912297063
EAGLETON,-32.69428944491456,151.77609289688385
EARLWOOD,-33.924679334185754,151.12738876384208
BAGOTVILLE,-28.97550406300946,153.412772265292
EAST ALBURY,-36.089080319243884,146.94067288677132
EAST BALLINA,-28.856306854414107,153.58605400236564
EAST BRANXTON,-32.654965915220316,151.36466473773905
EAST CORAKI,-29.008671111421638,153.31276389119654
EAST CORRIMAL,-34.37717201598634,150.91249494457352
EAST GOSFORD,-33.43489362670137,151.35410532318613
EAST GRESFORD,-32.407407503713614,151.56035881084358
EAST HILLS,-33.9609126639115,150.98829199084716
EAST JINDABYNE,-36.4084738478808,148.66414499877894
BAKERS CREEK,-31.97289699407361,152.10119557318663
EAST KANGALOON,-34.52735441793028,150.6026482922681
EAST KEMPSEY,-31.08353778908795,152.85439435748012
EAST KILLARA,-33.75536380779575,151.18145504928316
EAST KURRAJONG,-33.505471927324784,150.79471233707525
EAST LINDFIELD,-33.767136039440004,151.1882067832873
EAST LISMORE,-28.824775105636643,153.28826429055448
EAST LYNNE,-35.58821912340407,150.2789100065813
EAST MAITLAND,-32.76101527539404,151.58682296019748
EAST RYDE,-33.81060766231793,151.13632973936726
EAST SEAHAM,-32.63767043242047,151.76490827370895
BAKERS CREEK,-30.324821405821986,150.99557386972407
EAST TAMWORTH,-31.096717961647954,150.95392835026487
EAST WAGGA WAGGA,-35.12956420560576,147.4024928052471
EAST WARDELL,-28.964411972614595,153.48219492469028
EASTERN CREEK,-33.805702897114,150.84516857057386
EASTGARDENS,-33.94513434659854,151.22574878418897
