loca_2,representative_point_lat,representative_point_lng
MCKELLAR,-35.217507835,149.07571107886952
SPENCE,-35.19885659,149.06588254732236
FRASER,-35.19176449,149.04520717958178
DUNLOP,-35.19487929500001,149.01955588373283
LAWSON,-35.22543852,149.08771932708717
KAMBAH,-35.38640715,149.0628530489593
WANNIASSA,-35.397186919999996,149.08877146349712
MONASH,-35.415158985000005,149.08892883110207
GOWRIE,-35.411882885,149.10996685010196
FADDEN,-35.403214395,149.11661991930055
MACARTHUR,-35.405192405,149.13293079255294
RICHARDSON,-35.426350549999995,149.1085495266778
GILMORE,-35.41503113,149.1377339766015
CHISHOLM,-35.421831325,149.12285709067532
THEODORE,-35.44949982,149.11975655745863
CALWELL,-35.442854475,149.10657694933766
ISABELLA PLAINS,-35.42924275,149.09504643380578
CONDER,-35.45794395,149.10115295025727
BANKS,-35.471864205,149.10066034124358
GREENWAY,-35.41534713,149.06456166749797
GORDON,-35.457458095,149.08297513055254
BONYTHON,-35.435132870000004,149.08073166818932
OXLEY,-35.409161795,149.07893320249178
THARWA,-35.508724955,149.06168684522672
MITCHELL,-35.21918944,149.13782749611423
NGUNNAWAL,-35.17136008,149.10773262241298
AMAROO,-35.16883282,149.12741704677956
NICHOLLS,-35.1884857,149.0973934700013
PALMERSTON,-35.19325921,149.11947905280357
GUNGAHLIN,-35.187745985,149.13262582763497
HARRISON,-35.197245519999996,149.1564405672994
FORDE,-35.167010680000004,149.14411222521335
BONNER,-35.157300325,149.1422276278504
OAKS ESTATE,-35.339989020000004,149.22717507739293
HUME,-35.387694755,149.16425148619595
SYMONSTON,-35.347285865,149.15680986974684
HALL,-35.170351205,149.0677763064079
FRANKLIN,-35.19788461,149.14367541321633
CASEY,-35.16636949,149.09513167294796
CRACE,-35.20355528,149.10723544170241
BEARD,-35.341995,149.21125255503483
COOMBS,-35.31775186,149.04081864365745
WRIGHT,-35.3179396,149.03369061180393
CANBERRA CENTRAL,-35.286584205,149.12465805841256
MAJURA,-35.273195045,149.20555174932127
WODEN VALLEY,-35.34831468,149.09717892345503
WESTON CREEK,-35.333188945,149.04356452468772
BELCONNEN,-35.224601500000006,149.04376798332572
TUGGERANONG,-35.476642365000004,149.10347740960876
GUNGAHLIN,-35.17807504,149.12979134611754
JERRABOMBERRA,-35.366452565,149.15669768343813
HALL,-35.167421235,149.0619392754947
STROMLO,-35.313090505,148.9925253969345
COREE,-35.280712375,148.9052362551506
COTTER RIVER,-35.533515785,148.83399493711886
MOUNT CLEAR,-35.838675890000005,148.96909407818987
KOWEN,-35.30473245,149.30646303207715
RENDEZVOUS CREEK,-35.71580347,148.94955103849531
PADDYS RIVER,-35.42735161,148.97227405165575
TENNENT,-35.576055635,148.99024002925734
BOOTH,-35.72210198,149.05529859093423
MOLONGLO VALLEY,-35.296628895,149.0417152017582
URIARRA VILLAGE,-35.296434805000004,148.92489919049154
JACKA,-35.15138437,149.12949839801212
DENMAN PROSPECT,-35.29415428,149.02709891521206
MOLONGLO,-35.298362055,149.04128819372818
CANBERRA AIRPORT,-35.303408495,149.19522149371585
MONCRIEFF,-35.1602813,149.11699803710502
THROSBY,-35.191742254999994,149.16433035774827
TAYLOR,-35.146533415,149.1078401367192
STRATHNAIRN,-35.232122265,148.98507560281797
MACNAMARA,-35.21837192,148.9761232945392
WHITLAM,-35.278086725,149.03378850128104
AARONS PASS,-32.874542405,149.8005378785418
ABERGLASSLYN,-32.69355554,151.53263810927945
ASHLEY,-29.262181830000003,149.7844229786722
COMARA,-30.739133605,152.40840450797552
COMBANING,-34.489914799999994,147.65715028331732
COMBARA,-31.155025725,148.29432764858012
COMBERTON,-34.97095691,150.64834036426515
COMBO,-32.55174452,151.18482608976163
COMBOYNE,-31.5967023,152.47457592883944
COME BY CHANCE,-30.354451724999997,148.44599607212695
COMERONG ISLAND,-34.88333101,150.73165984113155
COMMISSIONERS CREEK,-28.50412255,153.33699557077995
COMO,-34.001404475,151.06228922341336
ASHMONT,-35.124491039999995,147.3320378850733
COMOBELLA,-32.372616725,148.98903489235983
CONARGO,-35.248550554999994,145.20570396231778
CONCORD,-33.855708785000004,151.10344148355455
CONCORD WEST,-33.843540875,151.0917283826531
CONDELL PARK,-33.925802340000004,151.0116517690082
CONDOBOLIN,-32.90556259,147.14471314151686
CONDONG,-28.314588985,153.43872179195392
CONEAC,-31.857681265,151.81401703177593
CONGARINNI,-30.753319465,152.87133208912599
CONGARINNI NORTH,-30.68558812,152.89126635866074
ASHTONFIELD,-32.7784459,151.5999315168824
CONGEWAI,-32.961740615,151.26155985666583
CONGO,-35.95656539,150.13517805625992
CONIMBIA,-30.670799405,148.02062067538446
CONISTON,-34.437394839999996,150.88164430533902
CONJOLA,-35.226975069999995,150.41338499736383
CONJOLA PARK,-35.26326206,150.44304741329142
CONNELLS POINT,-33.986641075,151.09352925754757
CONSTITUTION HILL,-33.79313107,150.97580746223812
COOGEE,-33.919627164999994,151.25467747964984
COOKAMIDGERA,-33.237371685,148.316667994066
ASQUITH,-33.68835136,151.11666734552335
COOKARDINIA,-35.564586545,147.22800018192498
COOKS GAP,-32.358445355,149.7151684325701
COOKS HILL,-32.93368661,151.7673427166336
COOKS MYALLS,-33.012592604999995,147.9848629223896
COOLABAH,-31.00022238,146.69982369263664
COOLAC,-34.897857625,148.20846396928613
COOLAGOLITE,-36.440051100000005,149.954577850509
COOLAH,-31.7845635,149.7653467027639
COOLAMON,-34.789935009999994,147.20589413689595
COOLANGATTA,-34.850698865,150.71055707788963
ATHOLWOOD,-29.059014795,151.0282921448143
COOLANGUBRA,-37.00423046,149.47638485576329
COOLATAI,-29.236868925,150.74039027403938
COOLEMAN,-35.66675214,148.7329799104408
COOLEYS CREEK,-35.342089975,148.09215724831284
COOLGARDIE,-28.915588624999998,153.46259707159007
COOLONGOLOOK,-32.219377519999995,152.3212339837059
COOLRINGDON,-36.25828496,148.98379854940748
COOLUMBOOKA,-36.920345095,149.3328419738647
COOLUMBURRA,-35.046650755,150.1073832239381
ATTUNGA,-30.899574205,150.78376315636376
COOMA,-36.24755598,149.12280340033095
COOMBA BAY,-32.27000026,152.43573624695847
COOMBA PARK,-32.235495314999994,152.45630893446776
COOMBADJHA,-29.386089145,152.4735685972425
COOMBELL,-29.020968834999998,152.9497376996665
COOMOO COOMOO,-31.580844175000003,150.097551271839
COONABARABRAN,-31.262493544999998,149.2177179237715
COONAMBLE,-30.949440595,148.3924245104231
COONGBAR,-29.10806389,152.6953264199302
COOPERABUNG,-31.274021325,152.81742205380127
AUBURN,-33.8578382,151.0269039115434
COOPERNOOK,-31.833534655,152.62676315998286
COOPERS GULLY,-36.65088312,149.7973516921954
COOPERS SHOOT,-28.691850719999998,153.57327030922733
COOPLACURRIPA,-31.58742494,151.9008849729928
COORABELL,-28.627652965,153.48794757134323
COORANBONG,-33.052408395,151.4693062250075
COOTAMUNDRA,-34.634677415,148.03883680061472
COOTRALANTRA,-36.28740622,148.83887171545422
COOYAL,-32.441228069999994,149.7779176496133
COPACABANA,-33.486397915,151.43633190341615
AUBURN VALE,-29.836594310000002,151.0258345592145
COPE,-32.26650774,149.6704923771295
COPELAND,-31.983244,151.8215438986393
COPETON,-29.878370065,150.9390063043234
COPMANHURST,-29.576190935,152.79125321320691
COPPABELLA,-35.750680044999996,147.75412390932706
COPPERHANNIA,-33.875536464999996,149.20973396682732
CORAKI,-28.986994234999997,153.27771428045352
CORALVILLE,-31.79130474,152.69260354984863
CORAMBA,-30.198048704999998,153.02206111418303
CORANG,-35.216761989999995,150.1288588048861
AUSTINMER,-34.301996044999996,150.9278764403186
CORANGULA,-31.000331255,152.6795494605159
CORBIE HILL,-34.540793885,146.4969634423062
CORDEAUX,-34.37850477,150.77803049397812
CORDEAUX HEIGHTS,-34.444939425,150.82859207985678
COREE,-35.297422945,145.51392114621447
COREEN,-35.743573915,146.31849821921435
CORINDI BEACH,-30.019991230000002,153.1876040671274
CORINELLA,-33.53668599,147.56034249642437
CORLETTE,-32.724885244999996,152.11458045999282
CORNDALE,-28.70514952,153.36186578862763
AUSTRAL,-33.924358915,150.80991025901304
CORNEY TOWN,-33.475123745,150.17653806895558
CORNWALLIS,-33.587223525,150.80801387047643
COROBIMILLA,-34.86038691,146.4283537334045
COROWA,-35.99336823,146.3576112390428
CORRABARE,-32.949107670000004,151.21526183555602
CORRIMAL,-34.36990463,150.88866897287022
CORRONG,-34.01874151,144.44608227631937
CORROWONG,-36.907230049999995,148.79370039821475
CORUNNA,-36.280729945000004,150.10644065035626
COTTAGE POINT,-33.619238725,151.20350003482747
ABERMAIN,-32.823139514999994,151.43569792669376
AUSTRAL EDEN,-31.022111535,152.92386638089846
COUGAL,-28.360204635,152.98264996629038
COUNTEGANY,-36.183922885,149.49124827536792
COURABYRA,-35.702558885,147.99698678737946
COURADDA,-30.04810869,149.98976531296
COURAGAGO,-35.113565615,148.49688252456693
COURIDJAH,-34.235133145000006,150.55320873864207
COUTTS CROSSING,-29.85682999,152.898241592192
COW FLAT,-33.57438214,149.51508876895747
COWABBIE,-34.578295295000004,146.94162103699563
COWAN,-33.56931318,151.17440570424236
COWPER,-29.57945709,153.07625293287322
COWRA,-33.850486454999995,148.6579490683616
COXS CREEK,-32.72549799,150.13138850846258
COXS CROWN,-32.71716045,150.06316734661868
CRABBES CREEK,-28.46079029,153.486455018316
CRACKENBACK,-36.439742325,148.51497917453037
CRAIGIE,-37.089130925000006,149.06120580555893
CRANEBROOK,-33.707008945,150.71081941684272
CRANGAN BAY,-33.167692825,151.59805469748403
CRAVEN,-32.134688015,151.89492629827166
AVISFORD,-32.751117955,149.47964035438596
CRAVEN PLATEAU,-31.874644335,151.77316928021804
CRAWFORD RIVER,-32.391018685,152.09633620646565
CRAWNEY,-31.584892545,151.07986658162338
CREEWAH,-36.758606355,149.37776355625377
CREMORNE,-33.827453415,151.2241997572175
CREMORNE POINT,-33.842517145,151.22843489927607
CRESCENT HEAD,-31.214043505,152.91928733827152
CRESTWOOD,-35.349255095000004,149.21632244646332
CRINGILA,-34.471009515000006,150.86637204314246
CROKI,-31.873572305,152.59343726488652
AVOCA,-34.597348525,150.46799401556098
CROMER,-33.73038123,151.2652369829009
CRONULLA,-34.058351385,151.15146134476703
CROOBLE,-29.29357662,150.2821559063616
CROOBYAR,-35.321015735,150.39565635440684
CROOKED CORNER,-34.20439508,149.28743092448894
CROOKWELL,-34.44939471,149.4629598913124
CROOM,-34.595062999999996,150.81919410369537
CROPPA CREEK,-29.106734515,150.2738577231479
CROSS ROADS,-32.504697074999996,149.70690684309642
CROSSLANDS,-31.440466645,152.71528803855932
AVOCA BEACH,-33.470528849999994,151.42725578563704
CROUDACE BAY,-33.004955115,151.64792420267685
CROWDY HEAD,-31.841318115,152.72327012012727
CROWS NEST,-33.825567685,151.20293807859235
CROWTHER,-34.12509881,148.55464277546056
CROWTHER ISLAND,-29.62516821,152.92107727338026
CROYDON,-33.880811095,151.1156134687649
CROYDON PARK,-33.897501455,151.10222930950218
CRUDINE,-32.981980289999996,149.6783188287488
CRYON,-30.027934555,148.60746543044115
AVON,-34.43643304,150.68323755186674
CRYSTAL CREEK,-28.31442659,153.31666521154418
CUBBA,-31.422926955,145.20882141708358
CUDAL,-33.32319475,148.7336350821118
CUDGEGONG,-32.764064669999996,149.78524805001166
CUDGEL,-34.682232275000004,146.44705791768234
CUDGEN,-28.27279413,153.54754949240936
CUDGERA CREEK,-28.387421565,153.51779635123592
CUDMIRRAH,-35.199245805,150.55521423962267
CULBURRA BEACH,-34.92187819,150.74820955547324
CULCAIRN,-35.686640925,147.0246802244534
AVONDALE,-34.521168474999996,150.7456737465726
CULLEN BULLEN,-33.27460243,150.00532890700651
CULLENBONE,-32.491952925,149.50714935269133
CULLENDORE,-28.48434431,152.1587682908475
CULLERIN,-34.784800849999996,149.35768390883263
CULLIVEL,-35.25223507,146.47297251601802
CULMARAN CREEK,-28.86845812,152.67957313786803
CUMBALUM,-28.821322685,153.53208187607925
CUMBANDRY,-32.366878605,149.60971358756439
CUMBERLAND REACH,-33.46284759,150.89577503624983
AVONSIDE,-36.401843995,148.72035334974237
CUMBO,-32.399588415,149.896474825964
CUMBORAH,-29.613021525,147.53983164067603
CUMNOCK,-32.92966667,148.72643029545728
CUNDLE FLAT,-31.81315738,151.98894951748656
CUNDLETOWN,-31.880042865,152.5189646143777
CUNDUMBUL,-32.85435817,148.91764345683575
CUNJURONG POINT,-35.264627684999994,150.50614546461208
CUNNINYEUK,-35.247259875,143.9051722128476
CURBAN,-31.529629385,148.53003992424908
CURL CURL,-33.770200665000004,151.29080369703613
AWABA,-33.024062560000004,151.53804578942584
CURLEW WATERS,-33.26075614,146.4342071794058
CURLEWIS,-31.1917915,150.2300142678984
CURLWAA,-34.10519717,141.9761930918852
CURRA CREEK,-32.66692191,148.8416465011723
CURRABUBULA,-31.22762829,150.667340271728
CURRAGH,-33.95049928500001,149.17320397896816
CURRAMORE,-34.622763295,150.76465445256093
CURRANS HILL,-34.04620863,150.77426685985247
CURRARONG,-35.01500703,150.8211776189137
CURRAWANG,-34.97683843,149.5192883272057
AYLMERTON,-34.424311285,150.49485172711428
CURRAWARNA,-34.96458569,147.05895931444385
CURRICABARK,-31.727030755,151.67347048930554
CURROWAN,-35.5712837,150.1128342647001
CUTTABRI,-30.435784695000002,149.1755678044495
CUTTAGEE,-36.484430974999995,150.03970732773791
DABEE,-32.846058475,150.05742646192815
DACEYVILLE,-33.929006795,151.22642145963044
DAIRY FLAT,-28.37257043,152.70989031904634
DAIRYMANS PLAINS,-36.208881395,149.0559918434611
DALEYS POINT,-33.50483372,151.35141323065886
ABERNETHY,-32.88591993,151.40235980427155
BAAN BAA,-30.570303744999997,149.93491069363535
DALGETY,-36.521725630000006,148.8278103818391
DALMENY,-36.164236,150.1108298862707
DALMORTON,-29.80289536,152.4421915439181
DALSWINTON,-32.419638355000004,150.7021103728507
DALTON,-34.726596435,149.1951644941585
DALWOOD,-32.630873109999996,151.41961757736584
DALWOOD,-28.893921,153.41395122172042
DANDALOO,-32.23162212,147.6647351145309
DANDRY,-31.043144665,149.34493267112276
DANGAR ISLAND,-33.539512110000004,151.2394358117936
BABINDA,-31.923517590000003,146.50174664835805
DANGARSLEIGH,-30.630753245,151.68499408209465
DANGELONG,-36.33297727,149.28392135320544
DAPTO,-34.50370321,150.79439746066163
DARAWANK,-32.107662774999994,152.49449228606238
DARBALARA,-35.054464455,148.2271797922171
DARBYS FALLS,-33.90588433,148.864329850689
DARGAN,-33.48641884,150.25355464010016
DARK CORNER,-33.30389498,149.88169576915982
DARKES FOREST,-34.216407165,150.92421738780826
BABYL CREEK,-28.723394884999998,152.7862750442324
DARKWOOD,-30.42896363,152.64117058682734
DARLING POINT,-33.87240257,151.23761735855177
DARLINGHURST,-33.879408975000004,151.21898853040727
DARLINGTON,-33.89094943,151.1926774863379
DARLINGTON,-32.559336724999994,151.16220004452612
DARLINGTON POINT,-34.57879962,145.75253429334037
DARLOW,-35.34056032,147.97816382480767
DAROOBALGIE,-33.310573435,148.1521518169799
DARTBROOK,-32.147846075000004,150.82183410234296
DARUKA,-31.041329375,150.97032278165483
BACK CREEK,-30.106857740000002,150.2789653750507
DAVIDSON,-33.739514915,151.1897718829014
DAVIS CREEK,-32.180417855,151.2050688503603
DAVISTOWN,-33.484748975,151.359848571771
DAWES POINT,-33.856183675,151.20714242765052
DAYSDALE,-35.595323910000005,146.35794822701263
DEAN PARK,-33.735698215,150.86007508127295
DEAUVILLE,-31.669944415,152.79274419264607
DEBENHAM,-31.477252385,152.2472798727083
DEE WHY,-33.751020545,151.28905106439538
DEEP CREEK,-29.156526035,152.65729227259024
BACK CREEK,-28.410395205,153.16833152754378
DEEP CREEK,-28.9677481,152.6855785694092
DEEP CREEK,-30.96758167,152.70818593530083
DEEPWATER,-29.444768605,151.94666902045944
DEER VALE,-30.349349940000003,152.5400645017445
DELEGATE,-37.03860978,148.9062427546309
DELUNGRA,-29.63738738,150.74818128646808
DENHAM COURT,-33.98132451,150.8301666324404
DENHAMS BEACH,-35.751312920000004,150.21198789842362
DENILIQUIN,-35.548508755,144.8511721575777
BACK CREEK,-33.846648085,147.44675369619614
DENISTONE,-33.798589655,151.08844756371457
DENISTONE EAST,-33.796771325,151.09808158527375
DENISTONE WEST,-33.800836239999995,151.07703071832634
DENMAN,-32.377433065,150.70028854222664
DEPOT BEACH,-35.62560559,150.31924385599206
DERRIWONG,-33.096086075,147.35772438848673
DEUA,-35.923025394999996,149.81424025495613
DEUA RIVER VALLEY,-35.786022724999995,149.92005711716968
DEVILS HOLE,-36.87318216,149.6450993583021
DEWITT,-31.790430085,151.75818691023005
BACK CREEK,-35.346122109999996,149.9457379665592
DHARRUK,-33.749709644999996,150.81544034636238
DHURAGOON,-35.202720295,144.1350600694605
DIAMOND BEACH,-32.03005831,152.5365807202069
DIAMOND HEAD,-31.69973454,152.77384259504748
DIEHARD,-29.70096597,152.08785793405963
DIGGERS CAMP,-29.812613114999998,153.27787422390008
DIGNAMS CREEK,-36.31506236,149.9635851435936
DILKOON,-29.500978685,152.98413200203277
DILPURRA,-35.17287577,143.667138609707
BACK FOREST,-34.843694944999996,150.68270366120183
DINGO FOREST,-31.697825105,152.14508986052783
DINOGA,-30.035288219999998,150.55916586755922
DIRNASEER,-34.59711285,147.72964267051395
DIRTY CREEK,-29.987078015,153.14353287620708
DOBIES BIGHT,-28.805716825,152.95449527295938
DOCTOR GEORGE MOUNTAIN,-36.664196755000006,149.8973669495794
DOCTORS GAP,-33.493376409999996,150.17706260558091
DOG ROCKS,-33.761171704999995,149.6059839692112
DOLANS BAY,-34.062538175,151.1265908018048
DOLLS POINT,-33.993610225,151.144582470649
BACKMEDE,-28.76125709,153.02617443604225
DOLLYS FLAT,-31.864610839999997,152.2991807287648
DOLPHIN POINT,-35.401418945,150.44348086713006
DOMBARTON,-34.454798315,150.76273347544745
DONALD CREEK,-30.423090115,151.760888233044
DONDINGALONG,-31.151505125,152.7442755543591
DONNELLYVILLE,-30.75555373,152.9154236813999
DOON DOON,-28.48864752,153.29700224336125
DOONBAH,-29.084840055,153.38822734724252
DOONSIDE,-33.762401845,150.86496787399477
DOORALONG,-33.175663085,151.36318705493449
BACKWATER,-30.05252232,151.9087421025456
DORA CREEK,-33.07484043,151.49086583689393
DORRIGO,-30.327697184999998,152.69656398808434
DORRIGO MOUNTAIN,-30.37061001,152.73575784769807
DORROUGHBY,-28.658653955,153.35815893853146
DOUBLE BAY,-33.87906495,151.24332240340468
DOUBTFUL CREEK,-28.709994545,152.88184323466356
DOUGLAS PARK,-34.193621305,150.70697672523931
DOVER HEIGHTS,-33.874017635,151.28104500962604
DOWNSIDE,-34.99941936,147.35120174464453
DOYALSON,-33.194433465,151.5117825341751
ABINGTON,-30.326921655,151.218064837158
BADGERYS CREEK,-33.881655345,150.74494465926563
DOYALSON NORTH,-33.182026275,151.54816916267842
DOYLES CREEK,-32.599874545000006,150.80585305596585
DOYLES RIVER,-31.45262116,152.11791537245526
DRAKE,-28.902865445,152.42341736336982
DRAKE VILLAGE,-28.92893644,152.37915043369142
DRILDOOL,-30.20546691,149.00139663625887
DRIPSTONE,-32.63660824,149.01219174586402
DRUMMOYNE,-33.8520891,151.15278945480378
DRY CREEK,-31.89176291,150.81682073694225
DRY PLAIN,-36.079040375,148.94712503614798
BADJA,-36.046681535000005,149.52748892449637
DUBBO,-32.281158825,148.61741224860378
DUCK CREEK,-28.617604485,152.66339010748797
DUCKENFIELD,-32.740533310000004,151.6846097438072
DUCKMALOI,-33.680910115,149.95119862309397
DUDLEY,-32.990835919999995,151.72221394051383
DUFFYS FOREST,-33.67252471,151.19189406489824
DULGUIGAN,-28.279655025,153.42260706645948
DULWICH HILL,-33.904709749999995,151.13825775837608
DUM DUM,-28.3891765,153.34981291808327
DUMARESQ,-30.43316094,151.52266954560668
BAERAMI,-32.404947930000006,150.46625465358628
DUMARESQ ISLAND,-31.908481655,152.50000904000893
DUMBUDGERY,-29.29956852,152.52791249856207
DUNBIBLE,-28.371427495,153.38602743945285
DUNBOGAN,-31.660142819999997,152.8125283558751
DUNCANS CREEK,-31.386243755,151.2046557092612
DUNDAS,-33.80298675,151.04215676170406
DUNDAS VALLEY,-33.792248095000005,151.05777542513044
DUNDEE,-29.57037712,151.91582512987574
DUNDURRABIN,-30.13799198,152.48813189424564
BAERAMI CREEK,-32.573248025,150.49916978121777
DUNEDOO,-32.041738365,149.39270298276193
DUNGARUBBA,-28.99159477,153.37895942298425
DUNGAY,-28.271356320000002,153.36343762705928
DUNGEREE,-32.7673955,149.85733539360385
DUNGOG,-32.40255605,151.74963992111583
DUNGOWAN,-31.21881007,151.15274230832202
DUNKELD,-33.41089212,149.48075734406837
DUNMORE,-34.616122105,150.8223150090033
DUNOLLY,-32.55566133,151.1683431676969
BAGNOO,-31.47306107,152.53129669046584
DUNOON,-28.66291428,153.3302020845033
DUNS CREEK,-32.609752064999995,151.6604456471486
DUNVILLE LOOP,-32.906791075,150.13116522722015
DURAL,-32.58709143,150.86248377342844
DURAL,-33.68495008,151.04892494778136
DURAMANA,-33.25484713,149.54011723318933
DURANBAH,-28.300714155,153.5272580376211
DURI,-31.23840208,150.8307497360716
DUROBY,-28.241743305,153.4633129080657
DURRAN DURRA,-35.33667451,149.8730271667407
BAGO,-31.51879816,152.6778401092658
DURRAS NORTH,-35.626963865,150.2939485660363
DURREN DURREN,-33.18269374,151.3918883775779
DUVAL,-30.413491305,151.63525128601765
DYERS CROSSING,-32.078581435000004,152.3144209586835
DYRAABA,-28.783881065,152.83862628186733
DYRRING,-32.489712115,151.2347532740364
EAGLE VALE,-34.037719165,150.81158926659677
EAGLETON,-32.69541991,151.7804793798909
EARLWOOD,-33.92493334,151.1312663961096
BAGOTVILLE,-28.976811535000003,153.4147406586796
EAST ALBURY,-36.090385420000004,146.94019965987
EAST BALLINA,-28.858615275,153.58569438395216
EAST BRANXTON,-32.65524127,151.3653507442873
EAST CORAKI,-29.01279096,153.30902660037123
EAST CORRIMAL,-34.37741341,150.91223533860676
EAST GOSFORD,-33.43494055,151.3543972423396
EAST GRESFORD,-32.414113795000006,151.5580617860782
EAST HILLS,-33.961198550000006,150.98776803601422
EAST JINDABYNE,-36.410322695,148.6661206366113
BAKERS CREEK,-31.978383615,152.10725336873787
EAST KANGALOON,-34.522339185,150.6081195968663
EAST KEMPSEY,-31.081030990000002,152.84993825952546
EAST KILLARA,-33.7574178,151.18021480979104
EAST KURRAJONG,-33.50496485,150.8032708487761
EAST LINDFIELD,-33.767370615000004,151.18669536128132
EAST LISMORE,-28.82402217,153.28729780832379
EAST LYNNE,-35.588682645,150.2899881201585
EAST MAITLAND,-32.76183249,151.58329398157412
EAST RYDE,-33.81105958,151.1360782288045
EAST SEAHAM,-32.632169535,151.75851591345452
BAKERS CREEK,-30.328678465,150.98945755702306
EAST TAMWORTH,-31.098668775,150.95796003119654
EAST WAGGA WAGGA,-35.128804095,147.40314923901957
EAST WARDELL,-28.96316039,153.48250887880496
EASTERN CREEK,-33.80159203,150.85165199883377
EASTGARDENS,-33.945072225000004,151.224280381637
EASTLAKES,-33.931071895,151.2126885792765
EASTWOOD,-33.78848907,151.0846316684782
EATONSVILLE,-29.63962187,152.81954310578556
EBENEZER,-33.516705625,150.88339732212785
EBOR,-30.40548466,152.31674650564315
BAKERS CREEK,-30.823666445,152.71377673181024
ECCLESTON,-32.25685189,151.4874571472509
EDDERTON,-32.359260379999995,150.82877771669843
EDEN,-37.019302855,149.89388124118892
EDEN CREEK,-28.58868107,152.91444366123596
EDENSOR PARK,-33.8790482,150.87679596147234
EDENVILLE,-28.68643433,152.95071819210796
EDGECLIFF,-33.879689389999996,151.2379784302893
EDGEROI,-30.07703905,149.76156862951933
EDGEWORTH,-32.919784715,151.63098189768897
EDITH,-33.774971210000004,149.94371797237335
ACACIA GARDENS,-33.734123425,150.91402720390317
BAKERS SWAMP,-32.779854705,148.91564895640178
EDMONDSON PARK,-33.964181554999996,150.85989742789258
EDROM,-37.133344859999994,149.9461538854503
EENAWEENA,-31.601415605,147.5801300105568
EGLINTON,-33.35938737,149.56012734076032
EIGHTEEN MILE,-29.28071334,152.59300075776585
ELANDS,-31.58339252,152.28785385280895
ELANORA HEIGHTS,-33.700065275,151.27203568172504
ELCOMBE,-29.884716345,150.32085458085277
ELDERSLIE,-34.05759418,150.71749192111815
ELDERSLIE,-32.582448,151.35290028028658
BALALA,-30.618442445,151.28534705382225
ELEEBANA,-32.993344395,151.64701290642853
ELERMORE VALE,-32.917512735,151.6619111210173
ELIZABETH BAY,-33.871696885000006,151.2283205786366
ELIZABETH BEACH,-32.332080239999996,152.53852448558553
ELLALONG,-32.9295027,151.32003649132292
ELLAND,-29.78072396,152.8896098461771
ELLANGOWAN,-29.033078324999998,153.07532510203657
