loca_2,centroid_lat,centroid_lng
GELANTIPY,-37.19271241908886,148.23902281154724
GELLIBRAND,-38.53478808140947,143.56474131553895
GELLIBRAND LOWER,-38.712842096704726,143.22714463559694
GELLIONDALE,-38.6258331689542,146.60386699670772
GEMBROOK,-37.94503359922116,145.6390567187657
BAEL BAEL,-35.6870939531748,143.7382104605427
GENOA,-37.4823981156946,149.54374040813002
GENTLE ANNIE,-37.93840381396731,145.83661678750005
GEORGES CREEK,-36.15063277483989,147.25815481673774
GERAHMIN,-35.17251379340236,142.79977997836778
GERANG GERUNG,-36.381569221323666,141.87881630229577
GERANGAMETE,-38.4529659066279,143.69477576835908
GERMANIA,-36.97659863464006,142.75849374739235
GERMANTOWN,-36.738205346862046,147.07312995350338
GERRIGERRUP,-37.9919312670355,142.1980995165496
GHERANG,-38.31116874739846,144.1030093930747
BAGSHOT,-36.65275292311163,144.3932897060289
GHERINGHAP,-38.0773142222931,144.2263493687736
GHIN GHIN,-37.14253244788042,145.35265704853487
GIFFARD,-38.38411874683805,147.09975404079051
GIFFARD WEST,-38.382391968413906,146.9971087827238
GIL GIL,-36.32166577747888,143.0409275567534
GILDEROY,-37.86347462853101,145.71405824761584
GILLIESTON,-36.33427221139409,145.20740115663705
GILLUM,-37.75355040492063,146.73529871719035
GIPSY POINT,-37.48657319841361,149.69064017405137
GIRGARRE,-36.399849756610266,144.9496986760727
BAGSHOT NORTH,-36.586405180370484,144.4137681767632
GIRGARRE EAST,-36.44923049984852,145.06662227690464
GISBORNE,-37.510477867580036,144.56956166024798
GISBORNE SOUTH,-37.54877307828003,144.6245026225469
GLADFIELD,-36.05871828563023,143.95468451702703
GLADSTONE PARK,-37.689999713194304,144.89369853664334
GLADYSDALE,-37.83895250604228,145.642491201609
GLEN ALVIE,-38.50288899891415,145.65186813401152
GLEN CREEK,-36.43321622682575,146.95015376005182
GLEN FORBES,-38.45099657563228,145.52586021670257
MARDIE,-21.180377849040564,116.14225586296186
KIMBOLTON,-16.616913826722747,124.18037248820306
BARROW ISLAND,-20.792806417843217,115.39769518203515
WEST PERTH,-31.946288142616165,115.8454725333382
KINGS PARK,-31.96254232530004,115.83145219594994
EMU POINT,-34.99535897142557,117.93729803721538
PLUMRIDGE LAKES,-29.61556998336715,125.98818089085783
GIBSON DESERT NORTH,-22.502275362313235,126.57426856867903
SANDSTONE,-28.33595285037967,119.17310481325218
BURAMINYA,-32.9361761026255,122.90155240722595
FRASER RANGE,-31.983211484062295,122.9398611286125
LAKE WELLS,-27.174454605569867,123.37822757534364
NEALE,-28.010474349149067,125.04906842653172
BEADELL,-27.94466154673534,127.52548535687013
MEEKATHARRA,-26.445619933773184,118.71174154165487
LITTLE SANDY DESERT,-24.771514523409373,122.74155824818031
GIBSON DESERT SOUTH,-24.947259221249038,125.98418413622278
TELFER,-21.209989484802286,123.26046156228107
ST GEORGE RANGES,-18.96309003833947,124.88814905385631
NGAANYATJARRA-GILES,-25.270731564471475,128.1150802306535
PAYNES FIND,-29.14802370746857,117.505909245589
YALGOO,-28.186141921250197,116.75395927571425
NORSEMAN,-32.2403353079814,120.88130866755031
BALLADONIA,-32.25231713178185,124.18842058780679
CAIGUNA,-32.05212076432727,125.13271061366443
LAKE DEBORAH,-30.461285661216774,119.60531622217098
ULARRING,-29.387205283129994,119.89639012561311
MENZIES,-29.710993569337752,121.13311583939229
LEONORA,-28.843446227113414,121.45885068358986
LAVERTON,-28.708567371351084,122.56539272854961
RAWLINNA,-30.764290980554996,125.38410386825386
COSMO NEWBERY,-28.102865998921764,123.5097265593346
EUCLA,-31.60609230276775,128.46685459699935
FORREST,-30.77609834150411,127.56684826176908
SHARK BAY,-25.938839687402567,113.71781305437662
MINILYA,-23.858812844877043,114.6285852647865
LYNDON,-23.326535905687035,114.51250265974558
SOUTH MURCHISON,-27.263772587444215,116.50513679178172
MURCHISON,-26.502649899801327,116.0241365187938
GASCOYNE RIVER,-25.238525500617875,116.20292037730323
WEST LYONS RIVER,-24.273698594139578,116.05185887588814
INNAWANGA,-23.391050839223333,116.63108019755903
PEAK HILL,-25.28845555093035,118.28813322261652
ANGELO RIVER,-23.839372209405603,118.4081600974695
NANUTARRA,-22.688164919288948,116.20689586136031
FORTESCUE,-21.62301509062395,116.54623739219797
WILUNA,-26.461805924500847,120.58879255457836
LAKE CARNEGIE,-26.17647129973121,122.28780337796243
KUMARINA,-25.07309662697603,119.57857452971477
CAPRICORN,-23.937861609974235,119.70890338326085
NEWMAN,-22.959374834998986,119.92996129118588
NULLAGINE,-21.972246913674844,120.21598266785116
MARBLE BAR,-21.15544428324265,119.67895798399502
EIGHTY MILE BEACH,-19.557410970191555,121.307111232525
GINGERAH,-19.076541800138322,122.79186136268555
ROEBUCK,-18.028229736595407,122.61486830143792
MOUNT HARDMAN,-17.955934067995415,124.87569364920165
MUELLER RANGES,-18.40877949588423,126.74254542182761
KING LEOPOLD RANGES,-17.01505230117086,125.39857571129497
PRINCE REGENT RIVER,-15.613779937079043,125.34071648498221
GIBB,-16.2653526126565,126.55113672657481
DRYSDALE RIVER,-14.877942540001179,126.70449759172136
TANAMI,-20.337629986902922,127.61501325323798
STURT CREEK,-19.21443199285163,127.88089466237626
ORD RIVER,-17.762092161426118,128.15519119529932
DURACK,-16.34548972375827,127.57521855306312
OOMBULGURRI,-14.872862691818645,127.65857148502849
WILLIAMS,-33.05804556013258,116.73075760597969
PINGRUP,-33.546088439467425,118.78699113212114
HYDEN,-32.41972264320588,119.120987949859
GHOOLI,-31.21861660618917,119.54324894699154
ENEABBA,-29.824078659606627,115.25970681652971
HOUTMAN ABROLHOS,-28.65948985194849,113.8109810774803
OGILVIE,-28.147303855603397,114.72905689623755
BOWGADA,-29.356769996597624,116.26319117626757
PERENJORI,-29.469612433499552,116.31449110493266
BUNJIL,-29.632976599403985,116.6429585028257
GOODLANDS,-29.99283761499722,117.28785653825425
ROTHSAY,-29.225122188051127,116.77451682827724
MOUNT JACKSON,-30.088968425364904,118.93867177120197
KARROUN HILL,-29.975975982896664,118.24337235105845
DAGGAR HILLS,-28.112350916062816,117.59054854122618
WELD RANGE,-27.064165853311643,117.5828657563338
COOLADAR HILL,-28.541085625243753,118.16893459936917
LAKE AUSTIN,-27.564031267437496,117.99407448905905
PAYNESVILLE,-27.99533061056923,118.30810858265997
REEDY,-27.230925960453238,118.32292637045181
LAKE KING,-33.09899779146364,119.66138131101259
HATTER HILL,-32.8852780901581,120.13239956301571
NORTH CASCADE,-32.93407443456432,120.87092084851565
SCADDAN,-33.429299207342936,121.77100210150327
GRASS PATCH,-33.23036327627896,121.78802569242264
SALMON GUMS,-32.86690639377064,121.62906499595572
CAPE ARID,-33.634986100967346,123.39555775333626
FORRESTANIA,-32.43481382674683,119.71175155755303
MOUNT HOLLAND,-32.120369710206845,119.57184844277971
VICTORIA ROCK,-31.537310244999723,120.69137528080823
WIDGIEMOOLTHA,-31.492093293175063,121.9543407137189
EMU FLAT,-31.029063101685495,122.37366070014355
ISRAELITE BAY,-33.42191399736579,123.84522500621723
COCKLEBIDDY,-31.76665796821301,126.12784757841148
MADURA,-31.913719258257885,127.02330096687764
BOORABBIN,-30.916002902386627,120.14856216605929
WALLAROO,-30.617876283909826,120.40770448953458
CUNDEELEE,-30.669686207448496,123.07239602283303
KOOKYNIE,-29.63763351862805,122.10245519898993
LEINSTER,-28.083838723973514,120.63917233650405
LAKE DARLOT,-27.82999788366187,121.45907904901486
BANDYA,-27.87735269060693,122.15867528400123
ZANTHUS,-30.839830199814067,124.02520930218488
MUNDRABILLA,-31.629202002757523,127.72742599859319
CARRARANG,-26.329938263308083,113.40208259883596
DIRK HARTOG ISLAND,-25.792962199185606,113.0534383247949
TAMALA,-26.869543891670755,113.82610866563934
NANGA,-26.5791725180192,113.94951451783352
TALISKER,-26.441088797292398,115.11580388022008
WOORAMEL,-25.623975703857734,114.44880757026793
INGGARDA,-24.97133975731727,114.23594454176755
MACLEOD,-24.20936496360012,113.71559056146614
YANDOO CREEK,-24.27418807178804,114.28867877500605
KENNEDY RANGE,-24.557440260355214,114.8104156261955
EAST MURCHISON,-26.384827996318233,117.12071180488785
EAST LYONS RIVER,-24.307467627174987,117.27166809655465
EXMOUTH GULF,-22.60301391959213,114.25154617281197
YANNARIE,-22.933724869726717,115.04465334847154
TALANDJI,-22.07236880046243,114.9911929003232
CANE,-22.144125657998472,115.87644456438917
HAMERSLEY RANGE,-22.09179956572179,116.84410342126915
MAITLAND,-21.041903260668537,116.69284857615241
ROCKLEA,-22.986738296532643,117.65701337290939
KARIJINI,-22.729363454037642,118.27521726581352
MOUNT SHEILA,-22.41360499252113,117.66815055971284
JUNA DOWNS,-22.67717915951243,118.7642035802387
CHICHESTER,-21.82482739470343,118.02118658372598
SHERLOCK,-21.036497308445185,117.70911057586983
MULGA DOWNS,-22.210152347589364,118.83633145030069
DAMPIER ARCHIPELAGO,-20.539505145081584,116.70877505865403
DE GREY,-20.237715162343992,119.22536388888297
WATERBANK,-17.455202123839957,122.63648418733999
DAMPIER PENINSULA,-16.93299658132702,122.86347576759069
GEEGULLY CREEK,-18.303533033991574,123.73072217189191
WILLARE,-17.58842895221351,123.4586861259045
CAMBALLIN,-18.00293886923744,124.2698920960448
MEDA,-17.319256297975322,124.05426006421432
MITCHELL PLATEAU,-14.705481015476805,125.88965529034651
LAKE ARGYLE,-16.366840379604763,128.65595640767634
CAMBRIDGE GULF,-15.230924158676258,128.53693128472491
BROKE,-34.92239174611413,116.44153379534195
SHANNON,-34.73216361017204,116.39347078037524
NORTH WALPOLE,-34.75531493916539,116.6607536445566
TRENT,-34.845550483167564,116.90815361059364
MOUNT ROMANCE,-34.814928394510595,117.12836510768015
NARRIKUP,-34.773866073167,117.7121990097593
MOUNT BARKER,-34.617385211727246,117.63476092812738
SCHROEDER,-34.027795684849394,115.36547022274031
YOGANUP,-33.7469082983938,115.61809358208023
COOLJARLOO,-30.66843514633366,115.37334203123838
YEAGARUP,-34.506886417331515,115.84884894424803
CROWEA,-34.536030985053266,116.17298159786552
LAKE MUIR,-34.50112100765743,116.56613538239543
KINGSTON,-34.118670117046335,116.35403755288628
CHOWERUP,-34.11450059484165,116.67564719188648
ROCKY GULLY,-34.5921051024316,116.98403182440153
FRANKLAND RIVER,-34.33890038594003,116.9668030918083
PERILLUP,-34.618519896607985,117.22310796106913
KENDENUP,-34.47633725793429,117.58333340646598
TENTERDEN,-34.39585878526862,117.4359743594039
CRANBROOK,-34.24883235473585,117.48374792547513
WAGERUP,-32.90743039186929,115.90991451740236
WAROONA,-32.832996632045365,115.87993215883446
BANKSIADALE,-32.63038019043299,116.13398454681706
YOURDAMUNG LAKE,-33.138309446985005,116.30663663687264
ARTHUR RIVER,-33.35158803084157,117.01581953398153
HIGHBURY,-33.086389035091315,117.21313126250814
WOOGENELLUP,-34.53610233188405,117.89515553490737
TAKALARUP,-34.572431821391184,118.12281904942108
STIRLING RANGE NATIONAL PARK,-34.39765605217771,118.04492448273233
AMELUP,-34.25721792242203,118.27283662480869
BOXWOOD HILL,-34.36257552843668,118.86187401040691
GAIRDNER,-34.2103419462047,119.01247733689482
JERRAMUNGUP,-33.97146582512814,119.02482583745751
FITZGERALD RIVER NATIONAL PARK,-34.0146850250547,119.55991694267729
WEST FITZGERALD,-33.719446826007,119.38590219260799
NYABING,-33.55966893597052,118.17198384185055
NEENDALING,-33.10388709242306,118.31642525668417
MALLEE HILL,-33.222491926054744,118.69578609887816
WEST RIVER,-33.575306370307025,119.62959676059846
MAGENTA,-33.41294889553844,119.28087780752108
SOUTH NEWDEGATE,-33.21841830877629,119.01649317966267
LAKE BIDDY,-32.90356058114174,118.95623224852294
PINGARING,-32.669855304201896,118.77020078818316
LITTLE ITALY,-32.66654930834534,119.12842128606839
MOUNT SHERIDAN,-32.88378080221137,119.21520597456798
HOLT ROCK,-32.67131375222004,119.43731399336606
LAKE CAMM,-32.938577357436415,119.66520974257858
VARLEY,-32.84781436770354,119.56121175893016
MOUNT COOKE,-32.37714193715111,116.35197852091692
KEYSBROOK,-32.43701366926419,116.03070553237445
EAST PINGELLY,-32.51192259924416,117.3244179756317
BEVERLEY,-32.09927044498947,116.8922742764765
BINDI BINDI,-30.61729844411479,116.41561472440362
CUNDERDIN,-31.65565754639401,117.26531283369081
MOCARDY,-30.87405283127761,116.88699090733591
KONDUT,-30.706220298481487,116.81753665209905
CADOUX,-30.720289974477456,117.11007465095093
COWCOWING,-31.005719475633157,117.44542131843343
KONDININ,-32.43097584421709,118.31909270528064
KARLGARIN,-32.41967183056421,118.68301415304815
ARDATH,-32.03818377891591,118.1132614548698
BRUCE ROCK,-31.841534009785047,118.16865243974907
KORBEL,-31.655577716358593,118.13327483467876
WADDERIN,-32.01086523081303,118.45282396559509
SOUTH KUMMININ,-32.195242598282526,118.4631287156126
CRAMPHORNE,-31.847996941781616,118.61224496680823
MUNTADGIN,-31.746915113510457,118.57334636613703
TANDEGIN,-31.674660644193253,118.5274163958667
MOUNT HAMPTON,-31.74299340043885,118.9933335374875
HOLLETON,-31.94001546220364,119.08939426034445
SKELETON ROCK,-31.891564095292775,119.50900498659124
SOUTH BURRACOPPIN,-31.580218100169994,118.61290842784831
WALGOOLAN,-31.337689334819192,118.58461741874349
SOUTH BODALLIN,-31.550218923529673,118.88491679251197
MARVEL LOCH,-31.534441488560482,119.41843256072272
BODALLIN,-31.35178846661645,118.88778721558919
BULLFINCH,-30.89035229502085,119.13342292196944
TURKEY HILL,-30.95383263606462,119.37644027046207
DANDARAGAN,-30.616475953757412,115.7501272625508
BADGINGARRA,-30.424839010928046,115.5954404295257
WARRADARGE,-30.04118816409092,115.32181434599937
BOOTHENDARRA,-30.24573842856664,115.6597727413255
EGANU,-30.042799821264346,115.74324889463905
KADATHINNI,-29.642606009292344,115.59945721843575
ARROWSMITH,-29.559153127896987,115.10973478379074
ARRINO,-29.467180306120728,115.5602492634208
MOUNT ADAMS,-29.37290759891423,115.10448326558628
ALLANOOKA,-29.057957654255056,115.09971376257336
YANDANOOKA,-29.296665404087765,115.63828587795169
WEST CASUARINAS,-28.860267752681803,115.2616879405511
YALLABATHARRA,-28.084570601926554,114.32051579358493
ALMA,-28.252440476967067,114.62237964856583
AJANA,-27.877236120143625,114.69077708308929
AMBANIA,-28.68649269026837,115.14289318703983
BINNU,-28.025801120592572,114.8744222029861
NUNIERRA,-28.16253568279851,115.60505620246748
ZUYTDORP,-27.36519969206545,114.22393444445406
KALBARRI NATIONAL PARK,-27.705122106949148,114.42132585443466
EURARDY,-27.437853714073853,114.71659272946974
NERREN NERREN,-27.065299276404975,114.4107112079389
COBURN,-26.74743983256305,114.33348629995601
MEADOW,-26.82723805310942,114.63213826453135
COOLCALALAYA,-27.65436386341106,115.07617623989992
NERRAMYNE,-27.721925128251776,115.48860500594934
WOOLGORONG,-27.71394435538347,115.76568111484109
TOOLONGA,-26.95101088600279,115.0333494281962
MILING,-30.41981642084667,116.3779824617896
PITHARA,-30.39560799057172,116.69790428367124
WATHEROO,-30.267927743845842,116.11550872117228
GUNYIDI,-30.135263505604502,116.18183943225536
MARCHAGEE,-30.019188399764708,116.15859959836361
CARNAMAH,-29.724393229627083,115.88373624366018
DALWALLINU,-30.26147747835845,116.63826617456705
WUBIN,-30.092717581632858,116.57738807945358
LATHAM,-29.75244673325455,116.5021498695733
BUNTINE,-29.969328035172765,116.56869753183213
MAYA,-29.85616337899903,116.56386392855619
EAST BALLIDU,-30.56050416521311,116.90407108293175
NEWCARLBEON,-30.648407670207515,117.36682185251502
KULJA,-30.386918788770384,117.32408777458097
MOLLERIN,-30.39811025352979,117.5025512464484
JIBBERDING,-29.95599413040671,116.90740634848476
MOUROUBRA,-29.783644524624574,117.76361291958739
WOMARDEN,-29.482325242010702,115.86891084375216
KOOLANOOKA,-29.20546646782079,116.2357752770018
PINTHARUKA,-29.08262376414891,116.1612132187381
CANNA,-28.88781443669572,115.88428925504863
TARDUN,-28.751570950356385,115.78340760502903
GUTHA,-28.990332484324036,116.02435188564557
WIALKI,-30.421838512172414,118.08757407563539
ELACHBUTTING,-30.60390211204834,118.6164890815295
BONNIE ROCK,-30.441393764159404,118.38798853563195
BIMBIJY,-29.717270838751702,118.12370561885615
ENNUIN,-30.65395238584109,118.91309432519442
PINDAR,-28.532466159541443,115.98398559523548
HOPETOUN,-33.85932226916106,120.08935627026736
JERDACUTTUP,-33.77573758009091,120.4333745194153
COOMALBIDGUP,-33.712173130684626,121.25629117064719
DALYUP,-33.69345763940249,121.58142697098168
RAVENSTHORPE,-33.52043846003949,120.0265133362441
MUNGLINUP,-33.461847362228355,120.52567143662905
MOUNT MADDEN,-33.23300323933007,119.85393352525716
CASCADE,-33.41181119741055,121.05371885393633
LORT RIVER,-33.33510214142034,121.3846129428924
CAPE LE GRAND,-33.93000326603585,122.30561196365943
NERIDUP,-33.61907635190889,122.2037021016495
WITTENOOM HILLS,-33.46106382070723,122.1783432479091
MOUNT NEY,-33.33872334349896,122.33080200526601
HOWICK,-33.68966194413924,122.85891522233253
BOYATUP,-33.688198262504194,123.10332365622779
BEAUMONT,-33.38967688756322,122.78970188837052
PARKER RANGE,-31.84335157573555,119.78341319835252
DUNDAS,-32.47360287568253,121.68213601766071
HIGGINSVILLE,-31.773758524274253,121.64351515391839
MOUNT PALMER,-31.500899945539235,119.84864251387921
YELLOWDINE,-31.065687004408495,119.81163469406016
BULLABULLING,-30.99522205411277,120.90706325753402
LONDONDERRY,-31.222882370786476,121.27596085636232
KARRAMINDIE,-31.015319627479357,121.40372204853249
FEYSVILLE,-31.001951080595042,121.64646440714446
BULONG,-30.747764701790224,121.97751748740961
MOUNT BURGES,-30.585295562340377,120.90934229076417
ORA BANDA,-30.314302638343282,121.02596611044483
KANOWNA,-30.440755090141785,121.41763030202127
KURNALPI,-30.369814261452557,121.99883359451887
SIR SAMUEL,-27.49280998430376,120.48102145424579
FRANCOIS PERON NATIONAL PARK,-25.86112102060469,113.59914394358952
DORRE ISLAND,-25.119006689209407,113.10022277450047
HAMELIN POOL,-26.484675349828436,114.38682352302745
CARBLA,-26.188811387161333,114.39999597771303
WOODLEIGH,-26.17219742013209,114.80806299244871
GILROYD,-25.906320979816986,115.1830659861257
YALARDY,-26.094056543711066,115.25866183804654
NINGALOO,-22.691674623659985,113.78169295537761
CAPE RANGE NATIONAL PARK,-22.138087608649137,113.92987846393613
PEEDAMULLA,-21.729441758907804,115.48786639166708
MILLSTREAM,-21.395055197118452,117.38779375047474
COOYA POOYA,-20.96600082244409,117.07199015198121
INDEE,-20.8908979861473,118.47348882977315
MUNDABULLANGANA,-20.60154610571758,118.17760470012158
PIPPINGARRA,-20.45024577148236,118.76064189770385
WARBURTON,-26.129463340741555,126.71136880232314
PARDOO,-20.156674011385533,119.80593625436737
LAGRANGE,-18.71179511417883,121.97806325329331
PURNULULU,-17.448481596021203,128.54654583200613
WYNDHAM,-15.608277161432834,128.2137329666864
KUNUNURRA,-15.578573060000645,128.84618613267946
WINDY HARBOUR,-34.77994109155728,116.07375023311624
CALLCUP,-34.59084600986738,115.9412670308271
BOORARA BROOK,-34.671519274012894,116.20838160243679
NORNALUP,-35.01194094215573,116.83035105494355
HAY,-34.9441543465843,117.42420599073132
SCOTSDALE,-34.905670843737795,117.28377774160644
MOUNT LINDESAY,-34.81843274892466,117.3739645195654
REDMOND WEST,-34.888603618913905,117.54939193954895
DENBARKER,-34.71601833925619,117.42302513233182
FOREST HILL,-34.600757604427976,117.4186484805771
REDMOND,-34.88389859599426,117.69130591972116
GREEN VALLEY,-34.87387506432548,117.81760045015801
TORNDIRRUP,-35.089869626219496,117.8948446552868
NANARUP,-34.98388253341417,118.11109420086652
KALGAN,-34.89827175471301,118.03159055332429
NAPIER,-34.78397639370824,117.97597693014598
MANYPEAKS,-34.834536881685935,118.18122108391213
CHEYNES,-34.858176292646036,118.31345985707905
GREEN RANGE,-34.6875306082529,118.40887794209482
METTLER,-34.60236006435443,118.59048414893866
SCOTT RIVER EAST,-34.26327363804237,115.48406448919734
DARRADUP,-34.121855771909914,115.54881385882646
LAKE JASPER,-34.39315381296437,115.66331038289061
PEERABEELUP,-34.32282184211635,115.78440002047599
CARLOTTA,-34.12634131905758,115.79963803540296
ROSA BROOK,-33.94931961379233,115.19193550253057
NANNUP,-33.944766552164765,115.85351275313143
BAUDIN,-33.864599110775764,115.45043866274986
BARRABUP,-33.90136633402693,115.66601353604864
CUNDINUP,-33.85055811948989,115.78120458339292
ROELANDS,-33.294333970286964,115.86635311750968
BRUNSWICK,-33.22947600456331,115.85327144180745
MYALUP,-33.02196682164535,115.72268910492012
YANCHEP,-31.5255879665872,115.73813065768447
BRETON BAY,-31.191774333395205,115.47857944016368
YEAL,-31.42426107725385,115.76449763343868
MOORE RIVER NATIONAL PARK,-31.114165531597664,115.6727379405996
BEERMULLAH,-31.216699712075904,115.74905641551976
WEDGE ISLAND,-30.802994825002717,115.25459083111899
NILGEN,-30.95049989037746,115.40571535603966
RED GULLY,-31.05176399848527,115.80708418084551
REGANS FORD,-30.952788852094724,115.75119049097216
MIMEGARRA,-30.858578842978783,115.50974703744261
YATHROO,-30.8320609950144,115.77518572626896
COLLINS,-34.45468242886409,116.10845180374184
QUINNINUP,-34.45037826538677,116.29657367297538
BEEDELUP,-34.363112586193985,115.90784110897192
GLENORAN,-34.25600445197846,115.94322808634897
UPPER WARREN,-34.36903807816616,116.30024938589082
PERUP,-34.273820359361615,116.42617551370121
MORDALUP,-34.33027071348453,116.61607203536767
TONEBRIDGE,-34.20074496941628,116.67715175625737
WANDILLUP,-34.04481388303986,116.05510866652769
WINNEJUP,-33.95456605263744,116.29125720118431
MULLALYUP,-33.753779777158805,115.94284424818133
KIRUP,-33.70613258434445,115.92686095075116
BENJINUP,-33.79836736205654,116.29114108702154
MCALINDEN,-33.61611735214991,116.31576840674968
MAYANUP,-33.95497092063749,116.48465541451017
ORCHID VALLEY,-34.00242416862399,116.83496623210593
SCOTTS BROOK,-33.9736375046888,116.6420317961365
BOYUP BROOK,-33.845655404376245,116.40620611074173
DINNINUP,-33.74194895940107,116.5137573569609
TRIGWELL,-33.6288839573519,116.5751664673667
KULIKUP,-33.77883186979826,116.69463365522736
QUALEUP,-33.868552916148175,116.82590087199407
CHANGERUP,-33.73592515943175,116.8683517461453
MOODIARRUP,-33.60778999933017,116.73963097348138
MOKUP,-33.61503165692579,116.8789521646688
MOBRUP,-34.124997819913425,116.9298605533372
MOONIES HILL,-34.10117522900541,117.53215797018366
WANSBROUGH,-34.1677272626529,117.71555566718888
LAKE TOOLBRUNUP,-34.133727403840346,117.89963582479969
JINGALUP,-33.98094689411164,117.04351388744564
LUMEAH,-34.00563543087822,117.25876057689727
MURADUP,-33.84923451779293,116.96575498118573
BOSCABEL,-33.68242180967075,117.06660624874098
KOJONUP,-33.83821094279832,117.17886001150086
KENMARE,-33.57234933335465,117.19136963877551
WESTWOOD,-33.60563291965734,117.33227867861443
BORDERDALE,-34.05343845439063,117.399975914166
BOBALONG,-34.008685779242995,117.55446785125756
DARTNALL,-34.03034992870189,117.76261907027394
BROOMEHILL WEST,-33.879315102774754,117.486354759843
MURDONG,-33.75652410972756,117.55972484426422
KATANNING,-33.69073334324021,117.57687103627386
BROOMEHILL EAST,-33.877824520226284,117.76760523851407
EWLYAMARTUP,-33.70963199120513,117.71195356433317
COYRECUP,-33.71104372340315,117.84003798811888
WELLINGTON FOREST,-33.43390583214604,115.9473863550737
WORSLEY,-33.301738969677146,115.99101733606983
MORNINGTON,-33.16891014845979,116.04173180480709
BOWELLING,-33.48345090360621,116.48362356986912
DURANILLIN,-33.52229228499794,116.74441878321598
BOKAL,-33.44924431329501,116.87836057890058
DARKAN,-33.34633408284456,116.74594930589139
HOFFMAN,-33.024763664661045,116.07629390052415
UPPER MURRAY,-32.98914061103003,116.28709500732293
LOWER HOTHAM,-32.93316488202461,116.37809661712348
NANGA BROOK,-32.85069239819237,116.09586071877858
WURAMING,-32.83532170336988,116.25346061332245
MARRADONG,-32.8993575704935,116.4777673383425
BODDINGTON,-32.81373640989233,116.46076600675627
BANNISTER,-32.679511739081185,116.44603440896371
CROSSMAN,-32.821832407832225,116.59904403281135
DWARDA,-32.76600119304843,116.68715529871935
WANDERING,-32.65500758446048,116.67793780947864
CODJATOTINE,-32.69251084953781,116.81966553505222
PUMPHREYS BRIDGE,-32.696241435999376,116.89482673084056
BEAUFORT RIVER,-33.56521414310277,117.04939080839529
WEDGECARRUP,-33.418502108587724,117.19041065364607
MINDING,-33.28655751740915,117.17204761592632
WAGIN,-33.30170005757483,117.34536106978209
PIESSEVILLE,-33.19248804992668,117.22923034292826
COBLININE,-33.583334322012696,117.71275480533211
JALORAN,-33.173152731545734,117.42573804218925
