loca_2,representative_point_lat,representative_point_lng
GELANTIPY,-37.19210943,148.22597447729743
GELLIBRAND,-38.528267985,143.5553363231082
GELLIBRAND LOWER,-38.715993985,143.22379154583467
GELLIONDALE,-38.623339485,146.603761611202
GEMBROOK,-37.940499044999996,145.63078528581997
BAEL BAEL,-35.684371715,143.7370522848277
GENOA,-37.4887301,149.56416585510533
GENTLE ANNIE,-37.947368874999995,145.83873137243563
GEORGES CREEK,-36.152828465,147.26553136602402
GERAHMIN,-35.180736485,142.79554225368287
GERANG GERUNG,-36.374183285,141.88299119995185
GERANGAMETE,-38.453800545,143.69165672432467
GERMANIA,-36.97370701,142.75852837058312
GERMANTOWN,-36.735198485,147.07038671871067
GERRIGERRUP,-37.98507936,142.1850190326391
GHERANG,-38.309799209999994,144.10676574916087
BAGSHOT,-36.65416201,144.39254838914275
GHERINGHAP,-38.073395794999996,144.2252015333462
GHIN GHIN,-37.15045739,145.35220354862057
GIFFARD,-38.39079879,147.11237324949204
GIFFARD WEST,-38.382783945,147.00955591630407
GIL GIL,-36.3251015,143.03473564173555
GILDEROY,-37.864506105000004,145.7129757891925
GILLIESTON,-36.339316815000004,145.20920400466488
GILLUM,-37.764988625,146.73058172959864
GIPSY POINT,-37.488879510000004,149.68893090421423
GIRGARRE,-36.392828480000006,144.97062799468443
BAGSHOT NORTH,-36.5888075,144.41096682014205
GIRGARRE EAST,-36.44858737,145.07285214498387
GISBORNE,-37.50522017,144.5788326675987
GISBORNE SOUTH,-37.548100385,144.62054058571675
GLADFIELD,-36.05808806,143.95371155021581
GLADSTONE PARK,-37.69249526,144.8955658259751
GLADYSDALE,-37.84054802,145.6355936525128
GLEN ALVIE,-38.500382294999994,145.65315317605473
GLEN CREEK,-36.438243670000006,146.93998112618544
GLEN FORBES,-38.449003489999996,145.51397966063786
MARDIE,-21.20309125,116.15224176006356
KIMBOLTON,-16.57862476,124.01542362293742
BARROW ISLAND,-20.782024455,115.40681706754467
WEST PERTH,-31.95854289,115.84215447186835
KINGS PARK,-31.96220301,115.83260029862328
EMU POINT,-34.99464308,117.93536627089028
PLUMRIDGE LAKES,-29.671365100000003,125.88337920488334
GIBSON DESERT NORTH,-22.283590415,126.91000212989826
SANDSTONE,-28.423425100000003,119.24652943965677
BURAMINYA,-33.058434469999995,122.98982781823106
FRASER RANGE,-31.978428185,122.73315225865117
LAKE WELLS,-27.36973909,123.05044885804676
NEALE,-27.891631925,125.05032681697304
BEADELL,-27.891095125,127.55333317787574
MEEKATHARRA,-26.507047874999998,118.65695422802101
LITTLE SANDY DESERT,-25.09280646,122.41610811707994
GIBSON DESERT SOUTH,-25.094202505,125.94236855262872
TELFER,-21.504089219999997,123.52822400719451
ST GEORGE RANGES,-18.80651237,125.02426219491971
NGAANYATJARRA-GILES,-25.094439594999997,128.10860126968862
PAYNES FIND,-29.10458814,117.46855760400405
YALGOO,-28.134759095,116.7405931206095
NORSEMAN,-32.316117995,120.87767908341362
BALLADONIA,-32.210590825,124.02922524112779
CAIGUNA,-32.07106556,125.02480349725623
LAKE DEBORAH,-30.42493795,119.49908581738589
ULARRING,-29.313365085,119.6400085998729
MENZIES,-29.607631445,121.00659792172829
LEONORA,-28.8403632,121.26882063973339
LAVERTON,-28.742663345,122.59337177888084
RAWLINNA,-30.77915831,125.39641880359797
COSMO NEWBERY,-28.049515835,123.40449505493851
EUCLA,-31.64226025,128.529174945
FORREST,-30.76256216,127.6879342236279
SHARK BAY,-25.806061794999998,113.90739822828331
MINILYA,-23.85042807,114.61939575709563
LYNDON,-23.294953794999998,114.213111319868
SOUTH MURCHISON,-27.3161578,116.41499288612557
MURCHISON,-26.60039148,115.92839754414805
GASCOYNE RIVER,-25.229661965,116.31635409174493
WEST LYONS RIVER,-24.27217399,116.09560409852526
INNAWANGA,-23.358444095,116.78090143192745
PEAK HILL,-25.16183518,118.39819918321726
ANGELO RIVER,-23.874992155,118.52231682852832
NANUTARRA,-22.79120653,116.28423997065141
FORTESCUE,-21.62570032,116.72839466515387
WILUNA,-26.334930825,120.72328529020841
LAKE CARNEGIE,-26.343851405000002,122.43717542497748
KUMARINA,-25.141117805,119.5957995314975
CAPRICORN,-24.032453235,119.6997682819968
NEWMAN,-23.023919465,119.97914168385223
NULLAGINE,-21.956040209999998,120.33972812579816
MARBLE BAR,-21.163860149999998,119.74029449224695
EIGHTY MILE BEACH,-19.502266945000002,121.4252814575
GINGERAH,-18.89500376,122.89587736766785
ROEBUCK,-18.057996025,122.6478134575
MOUNT HARDMAN,-17.933057925,124.81357765428577
MUELLER RANGES,-18.383280735,126.80941010440026
KING LEOPOLD RANGES,-17.14896031,125.31922720739112
PRINCE REGENT RIVER,-15.528422035,125.58443290394142
GIBB,-16.226331055,126.38227016992403
DRYSDALE RIVER,-14.910088805000001,126.7011857074715
TANAMI,-20.039245825000002,128.4625857952311
STURT CREEK,-19.305288845,127.71142906913319
ORD RIVER,-17.785523535000003,128.31219802844944
DURACK,-16.245487240000003,127.72628408861068
OOMBULGURRI,-14.829264585,127.63595477818208
WILLIAMS,-33.052397209999995,116.78652771798102
PINGRUP,-33.53868506,118.75597626986547
HYDEN,-32.40131196,119.0922446391995
GHOOLI,-31.233135405,119.5187113253543
ENEABBA,-29.8176154,115.28343077922023
HOUTMAN ABROLHOS,-28.643459444999998,113.8189658114371
OGILVIE,-28.140176145,114.6901657965025
BOWGADA,-29.362347434999997,116.24567906102232
PERENJORI,-29.4461648,116.16016532639765
BUNJIL,-29.631160035,116.60337086942074
GOODLANDS,-30.013700255,117.25975670089696
ROTHSAY,-29.209050775,116.76950070606013
MOUNT JACKSON,-30.08194354,119.01147118629092
KARROUN HILL,-29.92558776,118.2539192424436
DAGGAR HILLS,-28.178774675,117.56944250547309
WELD RANGE,-27.10940009,117.6416088901225
COOLADAR HILL,-28.565296500000002,118.15571325402834
LAKE AUSTIN,-27.507533375,117.97479146645887
PAYNESVILLE,-28.052532925,118.3361334875
REEDY,-27.220590525,118.2495373294668
LAKE KING,-33.091603975,119.65906982521375
HATTER HILL,-32.92309024,120.12131024455113
NORTH CASCADE,-32.97001963,120.81545493179107
SCADDAN,-33.408402925000004,121.74062051053377
GRASS PATCH,-33.22128609,121.82933887409536
SALMON GUMS,-32.855269879999994,121.69269499136087
CAPE ARID,-33.650798769999994,123.434373937147
FORRESTANIA,-32.483475170000006,119.74444165189198
MOUNT HOLLAND,-32.088306595,119.60178600990034
VICTORIA ROCK,-31.46588697,120.65874877821844
WIDGIEMOOLTHA,-31.524445085,121.89469633800425
EMU FLAT,-31.029990599999998,122.33636132431575
ISRAELITE BAY,-33.41696486,123.81274711871784
COCKLEBIDDY,-31.826101245,126.1493492375297
MADURA,-31.845151295,127.0416991549667
BOORABBIN,-30.852689635,120.1719392226141
WALLAROO,-30.68425259,120.46956388499999
CUNDEELEE,-30.76340588,123.02598273312329
KOOKYNIE,-29.635294265,122.05899780514733
LEINSTER,-28.07592733,120.71362189333108
LAKE DARLOT,-27.88451596,121.55941352045934
BANDYA,-27.924353695,122.22287804000109
ZANTHUS,-30.766793985,123.9923683145175
MUNDRABILLA,-31.67252925,127.85648876129547
CARRARANG,-26.26976442,113.41728468035281
DIRK HARTOG ISLAND,-25.821203955,113.04996762550508
TAMALA,-26.846401465,113.77638730557001
NANGA,-26.435298515,113.97308391964128
TALISKER,-26.4147369,115.20827353752817
WOORAMEL,-25.688434725,114.50537908829472
INGGARDA,-24.982604715,114.22154064216821
MACLEOD,-24.14521533,113.65006987953475
YANDOO CREEK,-24.288187535,114.3170187339535
KENNEDY RANGE,-24.54607872,114.71601909789419
EAST MURCHISON,-26.382812955,117.14445189441045
EAST LYONS RIVER,-24.375808655,117.26271289206727
EXMOUTH GULF,-22.638657690000002,114.19911438685602
YANNARIE,-22.865888409999997,115.12222050025375
TALANDJI,-22.048084875,115.03795347252546
CANE,-22.13410038,115.87578600504507
HAMERSLEY RANGE,-22.095799890000002,116.8449443249497
MAITLAND,-20.98787376,116.72849645240228
ROCKLEA,-22.94336203,117.55251582545212
KARIJINI,-22.72117209,118.23931332573864
MOUNT SHEILA,-22.382250720000002,117.54818301
JUNA DOWNS,-22.79921477,118.67904743794529
CHICHESTER,-21.7597502,118.03119697266038
SHERLOCK,-21.15882149,117.85865548212482
MULGA DOWNS,-22.21237423,118.8654547974055
DAMPIER ARCHIPELAGO,-20.5742092,116.55671176500715
DE GREY,-20.266466375,119.19302225031603
WATERBANK,-17.491889450000002,122.65377418963737
DAMPIER PENINSULA,-16.79904155,122.8729619424935
GEEGULLY CREEK,-18.330955065,123.94259866892094
WILLARE,-17.542247035,123.30226637750516
CAMBALLIN,-18.119389645,124.5605624243066
MEDA,-17.269023490000002,124.00568169174258
MITCHELL PLATEAU,-14.586863619999999,126.07896124305199
LAKE ARGYLE,-16.26097336,128.75586229631227
CAMBRIDGE GULF,-15.179533005,128.56493200770933
BROKE,-34.918929165,116.45292172635058
SHANNON,-34.721225974999996,116.39968181395051
NORTH WALPOLE,-34.779779495,116.6605686139152
TRENT,-34.847584850000004,116.90793586733488
MOUNT ROMANCE,-34.83480444,117.13220926149684
NARRIKUP,-34.769228075,117.6985704542733
MOUNT BARKER,-34.623108099999996,117.6551127095459
SCHROEDER,-34.03696144,115.3618053333649
YOGANUP,-33.736092740000004,115.62846282610604
COOLJARLOO,-30.707143565000003,115.33851220665478
YEAGARUP,-34.512248604999996,115.80927026385802
CROWEA,-34.535673450000004,116.1713442803249
LAKE MUIR,-34.49205246,116.58396513123034
KINGSTON,-34.11124902,116.36514795155315
CHOWERUP,-34.099600210000006,116.64304074380954
ROCKY GULLY,-34.599014765,116.94908622029574
FRANKLAND RIVER,-34.361692085,116.9613803182397
PERILLUP,-34.602068759999995,117.21343418593277
KENDENUP,-34.474965620000006,117.58405327347779
TENTERDEN,-34.403403835,117.36317619981823
CRANBROOK,-34.22745582,117.41582532427468
WAGERUP,-32.90033627,115.92334204642543
WAROONA,-32.833096345,115.88316902128216
BANKSIADALE,-32.626720325,116.11903972899867
YOURDAMUNG LAKE,-33.14887206,116.28061552016187
ARTHUR RIVER,-33.345073479999996,117.01552980339629
HIGHBURY,-33.097659684999996,117.2359334178341
WOOGENELLUP,-34.55015324,117.89938963658673
TAKALARUP,-34.579199265,118.10322328163498
STIRLING RANGE NATIONAL PARK,-34.415250735,118.05442561348822
AMELUP,-34.232862685,118.25891366328518
BOXWOOD HILL,-34.34220542,118.87287558763325
GAIRDNER,-34.21955077,119.01131402180424
JERRAMUNGUP,-33.915627845,119.01995158700143
FITZGERALD RIVER NATIONAL PARK,-34.046586215000005,119.4968144008171
WEST FITZGERALD,-33.712316314999995,119.34481231957443
NYABING,-33.55638032,118.15982216551757
NEENDALING,-33.10998617,118.30375086128421
MALLEE HILL,-33.222826055,118.6818459674206
WEST RIVER,-33.566423779999994,119.64202823359892
MAGENTA,-33.38538354,119.26404247696405
SOUTH NEWDEGATE,-33.212864675,119.0354764010516
LAKE BIDDY,-32.920912834999996,118.96698427777758
PINGARING,-32.69235043,118.78868751558998
LITTLE ITALY,-32.663503145,119.09917280567274
MOUNT SHERIDAN,-32.878039195,119.21940948105126
HOLT ROCK,-32.659209425,119.42388439572366
LAKE CAMM,-32.929927735,119.73792431851517
VARLEY,-32.859191965,119.58382358361956
MOUNT COOKE,-32.373469255,116.39008037321602
KEYSBROOK,-32.439480645,115.95783357165675
EAST PINGELLY,-32.51169435,117.33133277419446
BEVERLEY,-32.09411044,116.87037811720273
BINDI BINDI,-30.62862087,116.42175507125647
CUNDERDIN,-31.636751574999998,117.24575336166163
MOCARDY,-30.87504563,116.89938000644075
KONDUT,-30.718122989999998,116.80440790119098
CADOUX,-30.718471065,117.11236323362829
COWCOWING,-31.00385954,117.43432885007084
KONDININ,-32.42931474,118.28997814699432
KARLGARIN,-32.409134115,118.66475832316466
ARDATH,-32.047572275,118.11317692800353
BRUCE ROCK,-31.860355310000003,118.14241272707923
KORBEL,-31.655586955,118.12811683636501
WADDERIN,-32.007758425000006,118.46084647986402
SOUTH KUMMININ,-32.19204902,118.49432309320134
CRAMPHORNE,-31.840316535,118.61381074846773
MUNTADGIN,-31.745040055,118.57900035254825
TANDEGIN,-31.675109810000002,118.54581029586328
MOUNT HAMPTON,-31.763049924999997,118.98529186662023
HOLLETON,-31.97234791,119.21008915453876
SKELETON ROCK,-31.842300755,119.51803019151656
SOUTH BURRACOPPIN,-31.566836315,118.62023975545235
WALGOOLAN,-31.345408640000002,118.57020228366042
SOUTH BODALLIN,-31.556753305,118.89065012537287
MARVEL LOCH,-31.542468685,119.43615887185248
BODALLIN,-31.351139285000002,118.89576471432005
BULLFINCH,-30.88093445,119.11913987683886
TURKEY HILL,-30.926618655,119.40559058317318
DANDARAGAN,-30.615567915,115.7415661568281
BADGINGARRA,-30.443336435,115.63020958382907
WARRADARGE,-30.044015965,115.3170188527751
BOOTHENDARRA,-30.22663155,115.6393327319409
EGANU,-30.031606930000002,115.75714059979353
KADATHINNI,-29.63633227,115.58480089753658
ARROWSMITH,-29.553824935,115.11591102500302
ARRINO,-29.458824145,115.5486750713767
MOUNT ADAMS,-29.389008465,115.10543454271615
ALLANOOKA,-29.05007033,115.10024149201939
YANDANOOKA,-29.300922655,115.64832929744604
WEST CASUARINAS,-28.8620461,115.22185466751549
YALLABATHARRA,-28.067153845,114.35117301540832
ALMA,-28.25775604,114.64235530516041
AJANA,-27.872399039999998,114.70404343035815
AMBANIA,-28.671188905,115.13439315825498
BINNU,-28.01283827,114.90694963741997
NUNIERRA,-28.154176605,115.60660587092573
ZUYTDORP,-27.405472265,114.22744807384142
KALBARRI NATIONAL PARK,-27.665594235,114.46890951302103
EURARDY,-27.506368885,114.67445457181688
NERREN NERREN,-27.03952169,114.40316295510539
COBURN,-26.749574685,114.32628343083044
MEADOW,-26.820753215,114.64064956036032
COOLCALALAYA,-27.629519275,115.0967325262011
NERRAMYNE,-27.69683702,115.52012876564262
WOOLGORONG,-27.697760955,115.81021839594553
TOOLONGA,-26.972912995,115.02526826856486
MILING,-30.415060265,116.36747508030996
PITHARA,-30.411087775,116.70319402686789
WATHEROO,-30.276199375,116.09312151113932
GUNYIDI,-30.13667427,116.16334160141454
MARCHAGEE,-30.017005994999998,116.16471954426629
CARNAMAH,-29.712304510000003,115.95424490320778
DALWALLINU,-30.254957545,116.63333243132142
WUBIN,-30.100769135,116.54574774284174
LATHAM,-29.75437781,116.485324724724
BUNTINE,-29.95979616,116.56141710848911
MAYA,-29.8519001,116.55840876653247
EAST BALLIDU,-30.561760460000002,116.89303726808424
NEWCARLBEON,-30.6510306,117.34404335673172
KULJA,-30.40273908,117.32443587451661
MOLLERIN,-30.410875965000002,117.50061224820581
JIBBERDING,-29.959606635,116.8316994522949
MOUROUBRA,-29.77572217,117.72059777727675
WOMARDEN,-29.500404760000002,115.8859257390265
KOOLANOOKA,-29.208917749999998,116.24244591055947
PINTHARUKA,-29.084514804999998,116.15529355946236
CANNA,-28.880588760000002,115.89864096024584
TARDUN,-28.748817895,115.80940096535946
GUTHA,-28.984180465,116.06140094443239
WIALKI,-30.388820019999997,118.06482219873108
ELACHBUTTING,-30.507767174999998,118.59988466336418
BONNIE ROCK,-30.44773179,118.42674010215
BIMBIJY,-29.741207515,118.12973606311718
ENNUIN,-30.654088440000002,118.9656221384497
PINDAR,-28.52722975,115.92331810689672
HOPETOUN,-33.860295205,120.09172267489532
JERDACUTTUP,-33.759684605000004,120.4569458378661
COOMALBIDGUP,-33.700454879999995,121.26269877732092
DALYUP,-33.708747695,121.56268328483111
RAVENSTHORPE,-33.472959360000004,120.01441890602072
MUNGLINUP,-33.487624345,120.49742012804748
MOUNT MADDEN,-33.234661655,119.84746698950998
CASCADE,-33.415410925,121.01881733501173
LORT RIVER,-33.344702330000004,121.3793635854096
CAPE LE GRAND,-33.93115335,122.2082875765748
NERIDUP,-33.598465340000004,122.21616982242685
WITTENOOM HILLS,-33.4795735,122.1832976623221
MOUNT NEY,-33.35775466,122.31477290638638
HOWICK,-33.65814398,122.83675884641143
BOYATUP,-33.6516447,123.11344069868366
BEAUMONT,-33.385450295,122.81371781897556
PARKER RANGE,-31.790206255,119.77348521148605
DUNDAS,-32.426871565,121.80044096179851
HIGGINSVILLE,-31.766018915,121.64032590544846
MOUNT PALMER,-31.55929329,119.82751023935586
YELLOWDINE,-31.068820725000002,119.83797032255953
BULLABULLING,-30.989850435,120.88525034736239
LONDONDERRY,-31.22338936,121.30512254762579
KARRAMINDIE,-31.02700533,121.41835109054871
FEYSVILLE,-31.005849115,121.66501642281796
BULONG,-30.740987155,121.96122355482498
MOUNT BURGES,-30.53432461,120.90743839141682
ORA BANDA,-30.365919855,121.01470548870154
KANOWNA,-30.47423791,121.4194777463409
KURNALPI,-30.397490365,122.0544681429884
SIR SAMUEL,-27.51727496,120.48088961288407
FRANCOIS PERON NATIONAL PARK,-25.874286835,113.62177584903658
DORRE ISLAND,-25.132176205,113.10246767458227
HAMELIN POOL,-26.44138916,114.38730534707612
CARBLA,-26.170959410000002,114.39604862447419
WOODLEIGH,-26.15657281,114.77157464250007
GILROYD,-25.89099717,115.147287424805
YALARDY,-26.102098935,115.2567942628439
NINGALOO,-22.70268437,113.71610001196846
CAPE RANGE NATIONAL PARK,-22.158575615,113.93150221314272
PEEDAMULLA,-21.69211456,115.44666151326416
MILLSTREAM,-21.391978334999997,117.42777592993377
COOYA POOYA,-21.001350520000003,117.0896737178483
INDEE,-20.92492117,118.45435309754023
MUNDABULLANGANA,-20.58228912,118.17379126149513
PIPPINGARRA,-20.41642074,118.74966902617271
WARBURTON,-26.044457705,126.67067469953813
PARDOO,-20.140681905,119.78804833000001
LAGRANGE,-18.691653935,121.98132773045995
PURNULULU,-17.46190645,128.53368284958708
WYNDHAM,-15.585066735,128.25362291471015
KUNUNURRA,-15.58241631,128.84849614862904
WINDY HARBOUR,-34.76735926,116.06257374729188
CALLCUP,-34.589043724999996,115.95612098178435
BOORARA BROOK,-34.67734986,116.20779146852904
NORNALUP,-35.012554525,116.81623100945214
HAY,-34.941331985,117.42715721001542
SCOTSDALE,-34.90424623,117.29065537337297
MOUNT LINDESAY,-34.827393755,117.37013636540472
REDMOND WEST,-34.887518084999996,117.55226500347345
DENBARKER,-34.713061615,117.43297769379598
FOREST HILL,-34.591810495000004,117.40883251333591
REDMOND,-34.88812911,117.69712872051369
GREEN VALLEY,-34.878239625,117.82602265862654
TORNDIRRUP,-35.07951966,117.83926137914024
NANARUP,-34.987147395,118.16178082699511
KALGAN,-34.901982435,118.0110624773118
NAPIER,-34.77898254,117.97560840722753
MANYPEAKS,-34.842352500000004,118.172884168646
CHEYNES,-34.84728,118.3217748653797
GREEN RANGE,-34.689052149999995,118.42665812400543
METTLER,-34.610091960000005,118.59340126415867
SCOTT RIVER EAST,-34.278663455,115.50229568088261
DARRADUP,-34.127478905000004,115.54547921349626
LAKE JASPER,-34.384267214999994,115.64514269032139
PEERABEELUP,-34.32889635,115.76495880376325
CARLOTTA,-34.11463251,115.79439941284315
ROSA BROOK,-33.952201625,115.2050600867961
NANNUP,-33.936119094999995,115.85439670533108
BAUDIN,-33.872968924999995,115.44440319529022
BARRABUP,-33.9013525,115.64882238882359
CUNDINUP,-33.871547635,115.76752457027992
ROELANDS,-33.312407164999996,115.87492298100383
BRUNSWICK,-33.221153425,115.84810935756053
MYALUP,-33.024575139999996,115.71626935225054
YANCHEP,-31.536132029999997,115.73382699057221
BRETON BAY,-31.19430487,115.46456569076554
YEAL,-31.410040154999997,115.7691065396595
MOORE RIVER NATIONAL PARK,-31.12510606,115.66223039261814
BEERMULLAH,-31.209832785,115.74154883965885
WEDGE ISLAND,-30.789508480000002,115.23699609851184
NILGEN,-30.960478935,115.4095941016509
RED GULLY,-31.056306635,115.80840409905548
REGANS FORD,-30.95535933,115.74646519782331
MIMEGARRA,-30.8717042,115.49608116060156
YATHROO,-30.831964245,115.76628578328112
COLLINS,-34.436541504999994,116.12945476323675
QUINNINUP,-34.45838728,116.31584964196458
BEEDELUP,-34.3688883,115.8616906819376
GLENORAN,-34.238735035000005,115.97019806410367
UPPER WARREN,-34.37248654,116.31181116794878
PERUP,-34.27514202,116.41799574712363
MORDALUP,-34.332427855,116.61101051897563
TONEBRIDGE,-34.18959509,116.70898293823643
WANDILLUP,-34.037029675,116.0460442252504
WINNEJUP,-33.964900775000004,116.29860235570008
MULLALYUP,-33.76098609,115.91883074738051
KIRUP,-33.710388359999996,115.92676057959761
BENJINUP,-33.80665991,116.2711584706521
MCALINDEN,-33.607771490000005,116.31770807285454
MAYANUP,-33.96835318,116.4577002491113
ORCHID VALLEY,-34.012752449999994,116.820942049947
SCOTTS BROOK,-33.975177099999996,116.63505229184277
BOYUP BROOK,-33.86186484,116.42314021523629
DINNINUP,-33.75923419,116.51915199627635
TRIGWELL,-33.637987165,116.5672490170248
KULIKUP,-33.776946210000006,116.69604018656814
QUALEUP,-33.858924195,116.82478487731036
CHANGERUP,-33.73831304,116.85953929508324
MOODIARRUP,-33.62624168,116.69913203224553
MOKUP,-33.60322576,116.88548110754476
MOBRUP,-34.11219221,116.92589976288079
MOONIES HILL,-34.11073038,117.52220801811082
WANSBROUGH,-34.15494011,117.70472020843525
LAKE TOOLBRUNUP,-34.132807365,117.88867751092664
JINGALUP,-33.985632485,117.04347839769002
LUMEAH,-34.014820445,117.24687061971504
MURADUP,-33.858126510000005,116.96204013996157
BOSCABEL,-33.69056933,117.0616808454401
KOJONUP,-33.829717345,117.16359457543865
KENMARE,-33.575052325,117.19143910145428
WESTWOOD,-33.598323824999994,117.33418760134786
BORDERDALE,-34.055230045,117.4225434243427
BOBALONG,-34.00439361,117.5679120172712
DARTNALL,-34.03903194,117.7358165521697
BROOMEHILL WEST,-33.88132482,117.48778002076315
MURDONG,-33.76235545,117.5658264070365
KATANNING,-33.683861605000004,117.5789983951014
BROOMEHILL EAST,-33.88316174,117.77179765344955
EWLYAMARTUP,-33.698759135,117.70498761068261
COYRECUP,-33.696924280000005,117.82532692316057
WELLINGTON FOREST,-33.427624465,115.95299348095527
WORSLEY,-33.298618405,115.9870818527336
MORNINGTON,-33.165240635,116.02870692868323
BOWELLING,-33.47516489,116.50251005379738
DURANILLIN,-33.51658751,116.75769508107882
BOKAL,-33.45388369,116.88802055428981
DARKAN,-33.342640415,116.73630976796439
HOFFMAN,-33.032626054999994,116.07561493199859
UPPER MURRAY,-32.987388375,116.29765748497391
LOWER HOTHAM,-32.950238655,116.37372079602443
NANGA BROOK,-32.84874779,116.09503287700079
WURAMING,-32.82769659,116.24625099479019
MARRADONG,-32.896390139999994,116.51843813819332
BODDINGTON,-32.825064209999994,116.51212484276036
BANNISTER,-32.66402807,116.46667541246887
CROSSMAN,-32.83427439,116.60665579981111
DWARDA,-32.76516462,116.6846915701363
WANDERING,-32.657601369999995,116.67224528060845
CODJATOTINE,-32.700714520000005,116.8174739285914
PUMPHREYS BRIDGE,-32.687945330000005,116.89294504602151
BEAUFORT RIVER,-33.56881844,117.03922025294253
WEDGECARRUP,-33.418277610000004,117.19834717182715
MINDING,-33.282320940000005,117.18293620483591
WAGIN,-33.304147885,117.34691725482276
PIESSEVILLE,-33.187495385,117.2236724866577
COBLININE,-33.57222093,117.70297149157781
JALORAN,-33.174827945,117.43444618991114
COLLANILLING,-33.237871645,117.52543864735391
CANCANNING,-33.118276905,117.57965370486701
BULLOCK HILLS,-33.39543241,117.67203584001948
BALLAYING,-33.31330925,117.58243627457928
DUMBLEYUNG,-33.304344965,117.78552990021133
MINIGIN,-32.93591175,117.06009638947529
BOUNDAIN,-32.94149543,117.33877740792394
CUBALLING,-32.826016515,117.1466430199742
WARDERING,-32.838224575,117.31348207676524
YORNANING,-32.744174985,117.16023440874623
TOWNSENDALE,-32.70531903,117.31425173597677
TOOLIBIN,-32.94759225,117.63709478483798
TINCURRIN,-32.96886885,117.75448063308164
YILLIMINNING,-32.874104035,117.4327934119411
WICKEPIN,-32.810412975,117.53783430882467
GILLIMANNING,-32.677420940000005,117.45552743030936
YEALERING,-32.613312875000005,117.61925723320735
WOGOLIN,-32.800082055,117.81422233971858
NORTH STIRLINGS,-34.187236365,118.03092185030579
MAGITUP,-34.13594354,118.17057305799199
KOJANEERUP SOUTH,-34.504165085,118.42231558209383
WELLSTEAD,-34.53898819,118.70780330591867
GNOWELLEN,-34.380700105,118.54090072175345
MONJEBUP,-34.273904,118.5658172763734
NALYERLUP,-34.17779064,118.40396739719347
PALLINUP,-33.91419798,117.930501622561
KEBARINGUP,-34.03884931,118.16537353347822
MINDARABIN,-33.898728274999996,118.35638660051039
JACKITUP,-33.884883585,118.12164637293672
TOOMPUP,-34.031052560000006,118.39422859909506
COWALELLUP,-34.074994454999995,118.59025045471444
NEEDILUP,-34.00410675,118.75823968947094
MILLS LAKE,-33.860448805000004,118.59346429708339
BREMER BAY,-34.396978794999995,119.25569335168544
JACUP,-33.8076425,119.1651494753693
