loca_2,representative_point_lat,representative_point_lng
WELLESLEY,-27.38607928,148.8843393458652
WELLESLEY ISLANDS,-16.563028520000003,139.34312282175622
WELLINGTON POINT,-27.48435911,153.24103362830107
WELSBY,-26.984442315,153.1171465846083
WENGENVILLE,-26.830678749999997,151.68553483036197
WENLOCK,-12.5164268,142.698088045912
BOLWARRA,-17.46525968,144.04737149632248
WERANGA,-27.26444236,150.7356578353507
WERIBONE,-27.204402379999998,148.8703897306284
WEST END,-19.263658855,146.79232073906417
WEST END,-27.48246942,153.00589982602412
WEST GLADSTONE,-23.858252635,151.24814659400337
WEST HALDON,-27.775402795,152.11355541574255
WEST IPSWICH,-27.620294785,152.7489944367959
WEST MACKAY,-21.150780065,149.16304233046085
WEST POINT,-19.13609708,146.81939370542221
BOMBEETA,-17.691654935,145.95680615348925
WEST PRAIRIE,-27.444408535,151.40020474818337
WEST ROCKHAMPTON,-23.38482054,150.47574829564124
WEST STOWE,-23.91590411,151.13313414271124
WEST WOOMBYE,-26.66703461,152.93238196767106
WESTBROOK,-27.604337535,151.8427328352313
WESTCOURT,-16.92987912,145.75312528974735
WESTERN CREEK,-27.85787682,150.92800443307283
WESTGROVE,-25.421425965,148.45921903234597
WESTLAKE,-27.54944608,152.912252930217
BON ACCORD,-25.581244035,151.66732030425464
WESTMAR,-27.882259365000003,149.75256147686719
WESTVALE,-27.02012702,152.59775734621127
WESTWOOD,-23.67392911,150.1636606334684
WETHERON,-25.504351579999998,151.70401343514015
WEYBA DOWNS,-26.45029946,153.04454268088747
WHARPS,-18.727310735,146.06630009831846
WHEATLANDS,-26.226325455,151.85202738833993
WHEATVALE,-28.162343375,151.86893121442904
WHETSTONE,-28.450344165,150.83803077169551
WHICHELLO,-27.292320585,152.00044102292293
BONDOOLA,-23.176401485,150.67975861675032
WHITE MOUNTAIN,-27.443599955,152.12069437974475
WHITE PATCH,-27.03205501,153.12351774883845
WHITE ROCK,-16.977860985,145.7595385500998
WHITE ROCK,-27.69511979,152.85064891411906
WHITESIDE,-27.245715165,152.90794598143873
WHITFIELD,-16.896019080000002,145.7296148623008
WHITSUNDAYS,-20.308111555,149.7109243011198
WHYANBEEL,-16.34910729,145.35925990754282
WIDGEE,-26.240797004999997,152.4034956162966
WIDGEE CROSSING NORTH,-26.18311577,152.6155965443371
BONGAREE,-27.079962745,153.16302602550593
WIDGEE CROSSING SOUTH,-26.197939615,152.61200075121621
WIDGEEGOARA,-28.35172573,146.28738979121988
WIEAMBILLA,-26.96769414,150.40647629674766
WIGHTS MOUNTAIN,-27.39689606,152.8457999878833
WIGTON,-25.96565877,151.5834079213256
WILDASH,-28.334111255,152.0639962001169
WILKESDALE,-26.35428444,151.64890706713174
WILLAWONG,-27.591588005,153.00283324172204
WILLOW VALE,-27.845247684999997,153.25974534868644
BONGEEN,-27.558715319999997,151.44409279020124
WILLOWBANK,-27.681863335000003,152.67464772993878
WILLOWS,-23.572078904999998,147.40289893856493
WILLOWVALE,-28.131310515,152.0280759437913
WILLS,-23.033709360000003,139.90839112681297
WILSON BEACH,-20.475167435,148.72356546526197
WILSON VALLEY,-25.551617915,151.8469841837723
WILSONS PLAINS,-27.842337295,152.65849451893104
WILSONS POCKET,-26.12017729,152.80882423110944
WILSONTON,-27.54207449,151.91768512204519
WILSONTON HEIGHTS,-27.532545435000003,151.92684179428994
BONNIE DOON,-16.46241806,145.4187217673091
WILSTON,-27.434485315,153.01887059925636
WINCHESTER,-22.275849049999998,148.10766446882673
WINDAROO,-27.745672105,153.19216602120457
WINDERA,-26.015600614999997,151.80013118188566
WINDERMERE,-24.86015132,152.43192143211778
WINDEYER,-24.55984721,146.4229965265548
WINDORAH,-25.488161679999997,142.4330233508246
WINDSOR,-27.434720005000003,153.03098061390278
WINFIELD,-24.56391345,152.00862105251036
BONOGIN,-28.144798405000003,153.35543851610126
WINSTON,-20.70921983,139.4972037888133
WINTON,-22.37881574,143.03970871253932
WINWILL,-27.606185275,152.20928571875288
WINYA,-26.958747055,152.57342801204408
WISHART,-27.55601178,153.10098848045422
WITHCOTT,-27.537633845000002,152.01627916130153
WITHEREN,-28.036200559999997,153.19739438775633
WITTA,-26.709405259999997,152.8281250316286
WIVENHOE HILL,-27.36722745,152.56694249771132
WIVENHOE POCKET,-27.436813915000002,152.61696154631886
BONSHAW,-29.006576605,151.32335789582717
WIYARRA,-28.27624621,152.21324702583203
WOLEEBEE,-26.28967398,149.84523689796464
WOLFANG,-22.65048975,147.82402000880413
WOLFFDENE,-27.783721319999998,153.17276329514522
WOLVI,-26.14488764,152.84426987483675
WOMALILLA,-26.533893720000002,147.76335414467377
WOMBLEBANK,-25.616320539999997,147.79612947257215
WOMINA,-28.180443005,152.04053822601185
WONBAH,-25.073633764999997,151.60967219913817
WONBAH FOREST,-24.994273845000002,151.61335659341722
ALGESTER,-27.613083005,153.0323911312452
BONY MOUNTAIN,-28.100437495,151.84926596496976
WONDAI,-26.29511549,151.86348123718642
WONDALLI,-28.381579585,150.6129342538157
WONDECLA,-17.43471981,145.44647459991714
WONDUNNA,-25.318294260000002,152.8617121926837
WONGABEL,-17.33200468,145.4652409155467
WONGALING BEACH,-17.898838495,146.0969274299415
WONGAWALLAN,-27.886857415,153.23433403521915
WONGLEPONG,-27.970417875000003,153.16044021277725
WOOCOO,-25.659671664999998,152.3405402745509
BOODUA,-27.377784485,151.8298171498656
WOODBINE,-27.777092670000002,152.20482226054224
WOODBURY,-22.97870255,150.7259568250422
WOODEND,-27.604847265,152.75302323644837
WOODERSON,-24.095249289999998,151.086595636129
WOODFORD,-26.939106655,152.79799731417552
WOODGATE,-25.117300030000003,152.49251361253476
WOODHILL,-27.88627785,152.97219615162282
WOODLANDS,-27.61290487,152.28722680620996
WOODLEIGH,-27.084725615,151.6757992776196
WOODMILLAR,-25.675883665,151.57668017945093
BOOGAN,-17.607581269999997,146.01316774822163
WOODRIDGE,-27.628476290000002,153.10473580435593
WOODSTOCK,-19.642526445,146.88293428717947
WOODWARK,-20.231098269999997,148.65008901220125
WOODY POINT,-27.256113120000002,153.10162199922644
WOOLEIN,-24.25866466,150.16320762972023
WOOLGAR,-20.003811749999997,143.48240133771537
WOOLLOONGABBA,-27.492785015000003,153.0382997632562
WOOLMAR,-26.92739708,152.50695719171713
WOOLMER,-27.451215490000003,151.9206332506604
WOOLOOGA,-26.01700378,152.37064778030546
BOOIE,-26.54622784,151.94258567642112
WOOLOOMAN,-27.87438694,152.77182776232814
WOOLOOWIN,-27.41958975,153.042140773067
WOOLSHED,-27.597698915000002,152.5082245815021
WOOMBYE,-26.660559055,152.9780675327213
WOONDUM,-26.250697615,152.72809474363658
WOONGARRA,-24.894333385000003,152.4170734108622
WOONGOOLBA,-27.731315934999998,153.305440409676
WOOPEN CREEK,-17.46665424,145.87821273313463
WOORABINDA,-24.107590119999998,149.4574983525839
BOOLBOONDA,-25.04958285,151.68640672105664
WOORIM,-27.053965034999997,153.17849562241616
WOOROOLIN,-26.414268045,151.79344031937092
WOOROONA,-24.02033618,149.3190594163308
WOOROONDEN,-26.112849615000002,151.7528242606167
WOOROONOORAN,-17.33625271,145.7997128151419
WOOTHA,-26.784330615000002,152.80205999312813
WOOWOONGA,-25.473221315,152.09741811396617
BOOLBURRA,-23.683438719999998,149.8343607314814
WOREE,-16.960395965,145.74487336038655
WORONGARY,-28.040570875,153.3362496732857
WOWAN,-23.93715271,150.14494384021629
WRATTENS FOREST,-26.31118778,152.3440100460865
WRIGHTS CREEK,-17.018355555,145.7755863318459
WROTHAM,-16.65638166,143.97520471639456
WUJAL WUJAL,-15.971435620000001,145.3084619463758
WULGURU,-19.327581209999998,146.8173943675372
WULKURAKA,-27.614376104999998,152.72184082241304
WUNJUNGA,-19.767735175,147.56438482593444
BOOMPA,-25.65462238,152.09200245090602
WURA,-23.790623699999998,150.32911099757683
WURDONG HEIGHTS,-23.96409354,151.27553267210857
WURTULLA,-26.755662845000003,153.12801299046106
WURUMA DAM,-25.144326415000002,150.99403241087185
WUTUL,-27.02926661,151.79628429220014
WYAGA,-28.157779055,150.63676411891623
WYALLA,-26.464165190000003,152.08038009644622
WYANDRA,-27.264722015,146.0880288301482
WYARALONG,-27.928022915,152.80625317420944
WYBERBA,-28.859891835,151.87688373970417
BOONAH,-27.991349614999997,152.6961476819203
WYCARBAH,-23.493482455,150.09673642471125
WYCHIE,-26.781844475,150.8559221130365
WYCOMBE,-27.507801125,148.59832705101286
WYNNUM,-27.43775076,153.1659752554851
WYNNUM WEST,-27.450721115,153.1537837287667
WYREEMA,-27.656646135000003,151.8462958682402
WYUNA,-23.365676219999997,148.3575023121992
YAAMBA,-23.138327855,150.35626813404673
YABULU,-19.202077425,146.6008201348457
YAGABURNE,-28.08863343,150.52010985747793
BOONARA,-26.07576643,152.02206081955842
YAGOONYA,-16.33267115,141.55792761721744
YALANGUR,-27.423061505,151.8095383819536
YALBOROO,-20.848220485,148.63939327974634
YAMANTO,-27.649718715,152.74280848958517
YANDARAN,-24.701633065000003,152.08084101460219
YANDARLO,-25.154172735,146.50428630075743
YANDILLA,-27.851137555,151.38748156459755
YANDINA,-26.56589427,152.95961151019677
YANDINA CREEK,-26.529950835,153.02610646417276
BOONARGA,-26.809866200000002,150.72001244046868
YANGAN,-28.200911310000002,152.2126412571483
YARGULLEN,-27.482613280000002,151.59880568864924
YAROOMBA,-26.553831035,153.09565775608513
YARRABAH,-17.017281099999998,145.8746487024526
YARRABILBA,-27.815618129999997,153.117469174485
YARRADEN,-14.626023109999998,143.37720003060159
YARRAMAN,-26.829384015,151.98573603903748
YARRANLEA,-27.722851355,151.55113240698287
ALICE CREEK,-26.763253655,151.61703256379147
BOONDALL,-27.348238965,153.07291540024679
YARROL,-24.99250718,151.43181526123755
YARWUN,-23.811806165,151.1427837253657
YATALA,-27.751249514999998,153.21672229777323
YEERONGPILLY,-27.53104191,153.0094487592803
YELARBON,-28.5378959,150.66673939928893
YENDA,-25.41524869,151.61725792289823
YENGARIE,-25.541976395,152.58747809350638
YEPPOON,-23.127288184999998,150.76751913013084
YERONGA,-27.513364455,153.01176980675018
YERRA,-25.596366185,152.5366756541277
BOONDANDILLA,-27.911245604999998,150.61135267090123
YIMBUN,-27.030699675,152.3554482785018
YORKEYS KNOB,-16.823131785,145.71963194730768
YOWAH,-27.8261162,144.59045147741932
YUGAR,-27.343753550000002,152.87233322347015
YULABILLA,-27.026380269999997,149.79883701856247
YULEBA,-26.611515695,149.38801727353172
YULEBA NORTH,-26.4508296,149.45508054589484
YULEBA SOUTH,-26.72326602,149.38516923570353
YUNGABURRA,-17.2711191,145.59538222589066
YURUGA,-18.86510322,146.10479461303632
BOONDOOMA,-26.16259275,151.21213619697866
ZILLMERE,-27.35859198,153.03977050423055
ZILZIE,-23.29452383,150.81329578374152
SPRINGFIELD CENTRAL,-27.679230044999997,152.90216506902084
TANBY,-23.220162075,150.73524348641234
MUNGALLALA,-26.479205705,147.46945276075326
SOUTH WELLESLEY ISLANDS,-17.052964815,139.5023863715623
BOONOOROO,-25.646375645,152.89434585827468
WEST WELLESLEY ISLANDS,-16.713513905,139.16230015443193
BOUNTIFUL ISLANDS,-16.661449554999997,139.86361968205756
SWEERS ISLAND,-17.100746245,139.61923180732788
NORMANTON,-17.903972645000003,140.90907086670308
NERANWOOD,-28.118658415,153.31222990498864
SOUTHERN MORETON BAY ISLANDS,-27.782901510000002,153.40346279693688
COSGROVE,-19.271677175,146.71298589301847
SCOTTVILLE,-20.587281165,147.82446737319628
SMITHFIELD,-16.823383005,145.69305198780967
BOONOOROO PLAINS,-25.59906217,152.83211615964245
CAMPWIN BEACH,-21.377767125,149.30760785992857
CONDAMINE PLAINS,-27.678349644999997,151.2832170304217
DOOMADGEE,-17.640197649999998,138.74581002940664
LOCKHART RIVER,-13.045316455,143.30497902781462
BOORAL,-25.353776940000003,152.89014481436692
GANGALIDDA,-16.983336440000002,139.003539856474
WOONDUL,-28.097247115000002,151.0805736748061
WOOROONOORAN,-17.55545777,145.78242439251835
HERVEY RANGE,-19.458935505,146.47944595132867
BRISBANE CITY,-27.47030131,153.02581878342437
TENERIFFE,-27.45617936,153.04757486488597
PETRIE TERRACE,-27.463051785,153.01337556989347
BOOROOBIN,-26.820535615,152.78483843640873
KERIRI ISLAND,-10.547936005,142.2054956530285
IAMA ISLAND,-9.90098093,142.77439002798627
ERUB ISLAND,-9.58490681,143.7697712898742
MER ISLAND,-9.916997615,144.050838938104
WARRABER ISLET,-10.20755275,142.82416196255778
PORUMA ISLAND,-10.050265385,143.06936163946102
DOWAR ISLET,-9.943780024999999,144.0264839727232
GUIJAR ISLET,-10.25458023,142.83053922487625
BURRAR ISLET,-10.14611719,142.82050608891973
UGAR ISLAND,-9.507647689999999,143.54556883336653
BOOUBYJAN,-25.888373514999998,151.91523145086987
WAUA ISLET,-9.948697715000002,144.03630975963688
BAUPLE FOREST,-25.875525385000003,152.67864926747149
TARGINNIE,-23.740945125,151.10902370525076
MIRRIWINNI,-17.384197125,145.9244725890021
BURPENGARY EAST,-27.14121888,153.0063505570184
FINLAYVALE,-16.458844024999998,145.35216195810239
GREEN ISLAND,-16.76024032,145.9740374767748
BRISBANE AIRPORT,-27.386676965,153.1170081635871
UPPER MOUNT GRAVATT,-27.555714335,153.0807734551574
HOMESTEAD,-20.395223815,145.55797114028388
BOOVAL,-27.61402708,152.79233470203616
CHARTERS TOWERS CITY,-20.076386495,146.25915272849147
MUTCHILBA,-17.171580155,145.25897197515866
PENTLAND,-20.881854515,145.55021476950725
IRON RANGE,-12.683026394999999,143.32982334320593
UNNAMED LOCALITY,-15.07963247,142.02479469584597
WONGA BEACH,-16.338582119999998,145.42836803293108
GROPER CREEK,-19.703108550000003,147.57077493659466
KAIRABAH,-27.83835733,153.13702903493197
KALINGA,-27.409347654999998,153.04663930627407
FLAGSTONE,-27.811025219999998,152.9469328245824
BOOYAL,-25.222243215,152.06997506857397
FLINDERS LAKES,-27.83030092,152.88716536361784
MONARCH GLEN,-27.81627622,152.91630258641794
SILVERBARK RIDGE,-27.789228165,152.92467511516128
MINGELA,-19.847619545,146.64610658967598
JAMBIN,-24.18318797,150.43442186382475
UNNAMED LOCALITY,-25.235430295,152.8281232848132
BARINGA,-26.8092192,153.08016478617043
GLENLOGAN,-27.834223985,153.00334073595064
STONES CORNER,-27.49872379,153.04633710647005
RIVERBEND,-27.82977202,152.96499239467585
ALICE RIVER,-19.35022344,146.61921914739773
BORALLON,-27.497348285,152.7029898525007
QUETTA,-23.13601427,146.9510770988357
BOREEN POINT,-26.28153241,152.9845104123711
BORONIA HEIGHTS,-27.688947380000002,153.01925288712843
BOROREN,-24.244530515,151.49762209406782
BOULDER CREEK,-23.67101744,150.31340998019908
BOULDERCOMBE,-23.532949615,150.4853505322029
BOULIA,-22.884350565,139.93289134807202
BOWEN,-20.11800437,148.12349220422357
BOWEN HILLS,-27.443404505,153.0373124721384
BOWENVILLE,-27.280603355,151.45843590396095
ALLAN,-28.19733257,151.95034380281942
BOYLAND,-27.935972415000002,153.1277817437546
BOYNE ISLAND,-23.92491472,151.3246901986983
BOYNE VALLEY,-24.466037475,151.29188484191977
BOYNEDALE,-24.211882109999998,151.28328571594693
BOYNESIDE,-26.713780905,151.4946171661945
BOYNEWOOD,-25.634458605,151.26903586309254
BRACALBA,-27.003183125,152.83656724231366
BRACEWELL,-23.920813459999998,150.9232403020584
BRACKEN RIDGE,-27.31719913,153.03388089650826
BRAEMEADOWS,-18.64960825,146.26352236297146
ALLANDALE,-28.00593476,152.7565711421755
BRAEMORE,-27.03751282,152.381356792996
BRAMSTON BEACH,-17.349592765,146.01081504168673
BRANCH CREEK,-25.389973655,151.43565708956766
BRANCHVIEW,-27.614120014999997,151.35218108750234
BRANDON,-19.54181586,147.35503176846157
BRANDY CREEK,-20.33374636,148.67942871832054
BRANYAN,-24.916470490000002,152.2684937551184
BRASSALL,-27.591729545,152.7365879125722
BRAY PARK,-27.293820905,152.9699763726992
BREADALBANE,-20.43456142,148.60959002187698
ALLENSTOWN,-23.395920165,150.5055237169273
BREAKAWAY,-20.726974015,139.5310468759356
BREDDAN,-19.972059555,146.26989326296444
BRENDALE,-27.32385178,152.9790153442785
BRIBIE ISLAND NORTH,-26.8777708,153.1238564203964
BRIDGEMAN DOWNS,-27.351716539999998,152.9936347025639
BRIDGES,-26.52896017,152.94335924351702
BRIGALOW,-26.88135115,150.80734458708955
BRIGHTLY,-21.274166965,148.90305413468454
BRIGHTON,-27.296276900000002,153.05799571888895
BRIGHTVIEW,-27.49800562,152.50349972653942
ALLENVIEW,-27.91175518,152.91602903036437
BRIGOODA,-26.236630755,151.3833351561195
BRINGALILY,-28.0837547,151.15271614652963
BRINSMEAD,-16.89986548,145.71421049178923
BROADBEACH,-28.02819829,153.43129694992606
BROADBEACH WATERS,-28.02721811,153.41680333361685
BROADMERE,-25.498148455,149.5479741022549
BROADWATER,-28.661384985,151.8707280850284
BROKEN RIVER,-21.166634414999997,148.5051913156072
BROMELTON,-27.98788617,152.87380643078902
BROOKFIELD,-27.488853995,152.907604349162
ALLIGATOR CREEK,-21.307310685,149.22679659095834
BROOKHILL,-19.423489009999997,146.8675471657078
BROOKLANDS,-26.73899102,151.80190172356575
BROOKSTEAD,-27.71617913,151.4412947865526
BROOKWATER,-27.656851805000002,152.89605291706022
BROOLOO,-26.51394211,152.70310954803904
BROOWEENA,-25.586132025,152.2676808977983
BROUGHTON,-20.09634013,146.36452317418969
BROVINIA,-25.884187054999998,151.1178736129944
BROWNS PLAINS,-27.662885199999998,153.05160413914257
BROXBURN,-27.71925058,151.6969868964153
ABERGOWRIE,-18.438904965,145.92407212283615
ALLIGATOR CREEK,-19.414372059999998,146.92893105176563
BRUSH CREEK,-28.58583498,151.15405177393274
BRYDEN,-27.241564265,152.59329797539044
BRYMAROO,-27.229300025,151.61126416776233
BUARABA,-27.37424376,152.29186248343856
BUARABA SOUTH,-27.420308275,152.24664900601476
BUCASIA,-21.03541615,149.14965807406546
BUCCA,-24.865357035000002,152.11245751308246
BUCCAN,-27.74194023,153.13913528318852
BUCKINGHAM,-22.106571674999998,139.37140423077614
ALLORA,-28.017524260000002,151.98701972667965
BUCKLAND,-24.567488515,147.57507504048357
BUDDINA,-26.693917785,153.13259575481322
BUDERIM,-26.6880289,153.06848061606945
BUDGEE,-27.789853055000002,152.01505022722284
BUKALI,-24.818120970000003,151.16366490154564
BULGUN,-17.89325039,145.93336758135354
BULIMBA,-27.44917143,153.06048526167405
BULLAWARRA,-27.925872605,143.295660937213
BULLCAMP,-26.601457070000002,152.09879402943864
BULLERINGA,-17.612400190000002,143.88798444740854
ALLOWAY,-24.953380115,152.36295247970628
BULLI CREEK,-28.005444875000002,150.8631494829089
BULLOO DOWNS,-28.54769608,142.8745200166093
BULLYARD,-24.95172395,152.04783755766564
BULWER,-27.07898588,153.3695496634263
BUNBURRA,-28.057924819999997,152.68831409759065
BUNDABERG CENTRAL,-24.867628449999998,152.3506787743175
BUNDABERG EAST,-24.859024425,152.37390578762842
BUNDABERG NORTH,-24.845083135000003,152.34873842754203
BUNDABERG SOUTH,-24.87226326,152.36196192392163
BUNDABERG WEST,-24.87202789,152.33727986474264
ALMADEN,-17.432769219999997,144.64694005453296
BUNDALL,-28.012963595000002,153.40576075990106
BUNDAMBA,-27.6044362,152.81148805750246
BUNDI,-26.132240095,149.56713618918621
BUNDOORA,-22.973610360000002,148.4427656806545
BUNGABAN,-25.926296225,150.15234238619456
BUNGADOO,-25.000410405,152.08241351025856
BUNGALOW,-16.936759655,145.7577268457658
BUNGEWORGORAI,-26.472799265,148.60172483466715
BUNGIL,-26.65447209,148.78716404710315
BUNGUNDARRA,-23.04465296,150.62850233270467
ALOOMBA,-17.137608645,145.86319979921348
BUNGUNYA,-28.455959800000002,149.6784798049075
BUNJURGEN,-28.04006394,152.61852227686822
BUNYA,-27.365382365000002,152.9366798856684
BUNYA CREEK,-25.37971141,152.8382030790441
BUNYA MOUNTAINS,-26.875822874999997,151.56952207071333
BURBANK,-27.56512663,153.16180372052577
BURDELL,-19.230232315000002,146.69745375316796
BURGOWAN,-25.365739255,152.67654983152693
BURKETOWN,-17.81990636,139.59768634543545
ALPHA,-23.638787174999997,146.63728676550178
BURLEIGH,-20.314864895,143.0410556241518
BURLEIGH HEADS,-28.10017767,153.4475831823167
BURLEIGH WATERS,-28.084729295000002,153.43531251268158
BURNCLUITH,-26.573302235,150.72175053562364
BURNETT CREEK,-28.263845824999997,152.59801200830788
BURNETT HEADS,-24.775270085,152.40159158188393
BURNSIDE,-26.63114214,152.94127282990317
BURPENGARY,-27.15507377,152.9510022889089
BURRA BURRI,-26.422979599999998,151.03223378419813
BURRUM HEADS,-25.216991855,152.6138812877781
ALSACE,-23.287393605,149.29053094719882
BURRUM RIVER,-25.27001654,152.60131757580754
BURRUM TOWN,-25.328827645,152.5861162293467
BURTON,-21.625333535,148.11461175640272
BURUA,-23.94864913,151.20871764433454
BUSHLAND BEACH,-19.19983851,146.67888831641343
BUSHLEY,-23.590798579999998,150.26717037213353
BUTCHERS CREEK,-17.33870366,145.7014135569862
BUXTON,-25.186298295,152.49371466664763
BYBERA,-28.28225351,150.91220181613014
BYEE,-26.18556789,151.8452012367114
ALTON DOWNS,-23.313543940000002,150.37278384883336
BYELLEE,-23.872580810000002,151.1969636649177
BYFIELD,-22.88811372,150.65631305939667
BYMOUNT,-26.08983702,148.64975438830942
BYRNESTOWN,-25.523806229999998,151.76501528812733
CABARLAH,-27.43892431,151.99745857274462
CABOOLTURE,-27.065486925000002,152.97490258770713
CABOOLTURE SOUTH,-27.093912109999998,152.94928155109193
CABOONBAH,-27.14933171,152.46917703918848
CADARGA,-26.101196549999997,151.00806693975832
CAFFEY,-27.69768387,152.2122876903364
ALVA,-19.412423009999998,147.45903501528886
CAINBABLE,-28.14568903,153.09075318165696
CAIRDBEIGN,-24.28018617,148.12232906952067
CAIRNS CITY,-16.918166595000002,145.77538505002047
CAIRNS NORTH,-16.90433338,145.7695012849062
CALAMVALE,-27.621763465,153.04670397913688
CALAVOS,-24.934451505,152.43169399817893
CALCIUM,-19.66084822,146.78085754234627
CALDERVALE,-24.972184390000002,146.919150276807
CALEN,-20.89524066,148.74211943262296
CALGOA,-25.865638949999997,152.22385930947829
AMAMOOR,-26.34593912,152.6803971805498
CALICO CREEK,-26.30110882,152.64736273136424
CALINGUNEE,-27.995143865,150.33119082895504
CALLANDOON,-28.53697811,150.11449104912703
CALLEMONDAH,-23.83162105,151.21628294127675
CALLIDE,-24.264058005,150.51197888168514
CALLIOPE,-24.04545315,151.17650334689293
CALOUNDRA,-26.79737286,153.12732616516277
CALOUNDRA WEST,-26.80506025,153.10001298890742
CALVERT,-27.668262765,152.5171372089128
CAMBOON,-24.971994125000002,150.35934227647914
ABINGDON DOWNS,-17.81639681,143.4625145535417
AMAMOOR CREEK,-26.37609749,152.52326687896186
CAMBOOYA,-27.72951462,151.84485133410902
CAMBRIDGE,-20.38375981,142.60486614989492
CAMBROON,-26.652538785,152.6745369319114
CAMEBY,-26.634725855,150.45401815600067
CAMERON CORNER,-28.372730925,141.56024899366022
CAMIRA,-27.63488935,152.9182924859217
CAMOOWEAL,-19.712174345,138.49363794322971
CAMP CREEK,-17.616923065,145.9527002964639
CAMP HILL,-27.49729194,153.0769952379543
CAMP MOUNTAIN,-27.397957105,152.87945534072765
CAMPASPE,-20.597114904999998,146.12844324768872
CAMPBELL CREEK,-25.666054095,151.7137947527686
CAMPBELLS POCKET,-27.076904714999998,152.80910706719095
